,attraction,location,tag,주소,위도,경도
1392,타쿠미곤,서울 서초구,#서울맛집#음식#일식당#초밥,서울특별시 서초구 사평대로18길 10 부림빌딩2층,37.4984596841,126.9956213868
1393,꿉당 성수점,서울 성동구,#음식,서울특별시 성동구 성수이로20길 10 대한빌딩경협회관 104호,37.5432778156,127.0576672464
1394,크림라벨 서울숲점,서울 성동구,#딸기생크림케이크#음식#크림라벨,서울특별시 성동구 서울숲2길 341층,37.5466049308,127.0423241043
1395,농축원,서울 중구,#농축원#음식,서울특별시 중구 동호로24길 19,37.5600804755,127.0051798841
1399,노조미일식,서울 영등포구,#음식,서울특별시 영등포구 은행로 3 익스콘벤처타워B113호,37.5275632774,126.9196802604
1400,스시고,서울 서초구,#음식,서울특별시 서초구 사평대로22길 15,37.4989874418,126.9978989421
1401,우가,서울 강남구,#도산공원불고기#압구정맛집#압구정불고기#압구정점심코스#우가숙성등심불고기#음식,서울특별시 강남구 도산대로49길 22 앤드트리B1,37.5244185303,127.037377962
1402,신정,서울 강남구,#음식,서울특별시 강남구 테헤란로8길 29 신정,37.4971438307,127.0324041866
1403,이치에,서울 강남구,#압구정노포#압구정맛집#압구정이자카야#압구정이치에#음식#이치에,서울특별시 강남구 선릉로155길 23-32층,37.5254295296,127.0377001262
1404,소수,서울 용산구,#음식,서울특별시 용산구 한남대로20길 31,37.5351862086,127.0087052682
1405,나리식당,서울 강남구,#음식,서울특별시 송파구 석촌호수로 2402층,37.5079882927,127.1033974188
1406,나리식당,서울 강남구,#음식,서울특별시 송파구 석촌호수로 2402층,37.5079882927,127.0417081202
1407,나리식당,서울 강남구,#음식,서울특별시 강남구 선릉로152길 25,37.5245324837,127.1033974188
1408,나리식당,서울 강남구,#음식,서울특별시 강남구 선릉로152길 25,37.5245324837,127.0417081202
1409,오복함흥냉면,서울 용산구,#음식,서울특별시 용산구 한강대로84길 4,37.5435373741,126.97288885
1410,크레이트커피,서울 용산구,#음식,서울특별시 용산구 독서당로 97,37.5353695584,127.0108078492
1414,청담돈,서울 강남구,#도산공원맛집#브레이크타임없는맛집#압구정로데오맛집#음식#청담돈#카이센동맛집,서울특별시 강남구 도산대로49길 11 IVY빌딩2층,37.5236741674,127.0371113404
1415,로얄맨션,서울 서초구,#레스토랑#서울맛집#음식,서울특별시 서초구 사평대로22길 9 포레스트2층,37.4992568527,126.9978128312
1416,엘몰리노,서울 성동구,#엘몰리노#음식#타케리아,서울특별시 성동구 서울숲2길 19-181층,37.5474853641,127.0411825175
1417,센터커피 서울숲점,서울 성동구,#성수카페#센터커피서울숲점#음식,서울특별시 성동구 서울숲2길 28-11,37.5466132504,127.041635278
1418,비스트로누,서울 서초구,#레스토랑#서래마을맛집#음식#이탈리아음식,서울특별시 서초구 사평대로26길 26-6 (반포동),37.4991485492,126.9987683029
1419,러프러프,서울 성동구,#성수러프러프#성수역카페#음식,서울특별시 성동구 연무장길 81 남경빌딩401호,37.5417613364,127.0582811222
1423,팔레드 신,서울 중구,#음식#팔레드신,서울특별시 중구 퇴계로 67 AK타워레스케이프호텔 6층,37.5596106243,126.9794822383
1424,우다움,서울 용산구,#음식,서울특별시 용산구 한강대로40길 26 복십자의원1층,37.5300916732,126.9706422124
1425,양인환대,서울 용산구,#음식,서울특별시 용산구 한강대로40길 14,37.5301944282,126.9699922687
1426,하오차이,서울 서초구,#서울맛집#음식#중식당,서울특별시 서초구 효령로 260 서초빌딩,37.4840949903,127.0126507972
1427,옳음,서울 강남구,#서울맛집#음식#청담맛집#한정식,서울특별시 강남구 선릉로152길 37 (청담동)3층,37.5247074809,127.0426969134
1428,신성일식,서울 종로구,#음식#종로맛집#종로서더리탕#종로일식집#청계천맛집,서울특별시 종로구 무교로 42 (서린동),37.5697233384,126.9795013956
1429,열정도쭈꾸미,서울 용산구,#음식,서울특별시 용산구 백범로87길 40,37.5391211499,126.9689587772
1430,기미사 성수,서울 성동구,#분위기좋은카페#성수동카페#성수카페#음식#커피브랜드,"서울특별시 성동구 성수이로26길 47지하 1층, 1층",37.5451860192,127.0627889477
1431,김수사,서울 강남구,#김수사#신사동스시#신사동초밥#신사역스시#신사역초맛집#음식,서울특별시 강남구 도산대로 132 해정빌딩1층,37.5172413314,127.0232350084
1432,이솔라 레스토랑,서울 서초구,#레스토랑#서울맛집#음식,서울특별시 서초구 올림픽대로 2085-14,37.5123025381,126.9965764639
1433,쮸즈,서울 강남구,#가로수길맛집#딤섬맛집#신사맛집#음식,서울특별시 강남구 도산대로17길 13,37.519554977,127.0246209278
1434,일치,서울 강남구,#논현동양갈비맛집#어란파스타#음식#이탈리안레스토랑#청담맛집추천#청담일치,서울특별시 강남구 언주로149길 8지하 1층,37.5206911145,127.0334395372
1435,서울안심축산 마포직영점,서울 마포구,#서울맛집#음식#한우맛집,서울특별시 마포구 토정로35길 11 인우빌딩1층,37.5405566461,126.9439415715
1439,바른쌀국수,서울 금천구,#가성비맛집#가족외식추천#음식#혼밥하기좋은,서울특별시 구로구 디지털로33길 48 (구로동)지하 111호,37.4873119484,126.8945197967
1440,대흥정육식당,서울 성동구,#성수동맛집#소고기맛집#음식,"서울특별시 성동구 왕십리로 16 (성수동1가, 트리마제)1층",37.539100277,127.0439852779
1441,고기다,서울 성동구,#고기다#성수고기다#숙성고기#숙성고기맛집#숙성한우#숙성한우전문점#음식,서울특별시 성동구 성수일로12길 20 성동안심상가1층 102호,37.5482271614,127.053264729
1442,마뫼,서울 중구,#마뫼#음식,서울특별시 중구 소파로 41,37.5552250569,126.9813683021
1446,세스크 멘슬,서울 성동구,#성수동수제소시지#세스크멘슬#음식,서울특별시 성동구 성수이로14길 71층,37.5411141555,127.0564257544
1450,미미뻥 NC백화점 송파점,서울 송파구,#서울#쇼핑#제과,서울특별시 송파구 문정동634,37.4774533498,127.1257157004
1451,미미미 가든,서울 강남구,#레스토랑#서울맛집#음식#청담맛집,서울특별시 강남구 도산대로 417 FIRST LIGHT 타워지하2층 ~ 지상1층,37.5238631067,127.0411331916
1452,이포크,서울 동대문구,#분위기좋은#애견동반가능#음식#카페,서울특별시 동대문구 전농동103-307,37.5845534722,127.0519165978
1453,카페 차 성수점,서울 성동구,#성수동밀크티#음식#카페차성수점,서울특별시 성동구 서울숲6길 21층,37.5479186587,127.041862998
1454,퀴버 서울숲,서울 성동구,#서울숲퀴버#음식#퀴버성수,서울특별시 성동구 왕십리로5길 3 성수1가제2동 공공복합청사1층,37.5464549847,127.0443655899
1455,혜화칼국수,서울 종로구,#음식#혜화국시#혜화역맛집,서울특별시 종로구 창경궁로35길 13,37.586618992,127.0015155765
1456,마일스톤 커피,서울 강남구,#가로수길카페#마일스톤#마일스톤커피#신사가로수길카페#신사카페#음식,서울특별시 강남구 논현로159길 49,37.521896367,127.0243514413
1457,톤업,서울 성동구,#바이크카페#음식#톤업카페,서울특별시 성동구 성수일로 951층,37.5489103779,127.0511954536
1461,텅 성수 스페이스,서울 성동구,#성수동카페#성수동핫플#음식,서울특별시 성동구 성수이로 82,37.542314019,127.056561819
1462,미미뻥 뉴코아울렛 강남점,서울 서초구,#서울#쇼핑#제과,서울특별시 서초구 잠원동70-1,37.5101529732,127.0069144726
1463,만학,서울 성동구,#성수솥밥#솥밥맛집#음식,서울특별시 성동구 서울숲4길 26-241층,37.5466716078,127.0433045694
1464,리커버리커피바,서울 성동구,#스페셜티카페#음식#크로플맛집,서울특별시 성동구 왕십리로16가길 101층,37.5503906482,127.0448709877
1465,미오 도쿄 다이닝,서울 성동구,#미오도쿄다이닝#성수동맛집#음식,서울특별시 성동구 연무장5가길 7 성수역 현대테라스타워1층 117호,37.5441387552,127.0536870289
1466,아티초크0125,서울 강남구,#아티초크0125#아티초크카페#음식#청담명품거리맛집#청담아티초크#청담카페,서울특별시 강남구 영동대로 736 aloft HOTELS2층,37.523796709,127.0556763135
1467,중앙감속기,서울 성동구,#성수맛집#성수퓨전레스토랑#음식,서울특별시 성동구 성수일로6길 7-11층,37.5456246474,127.0511066661
1468,일심정,서울 성동구,#성수맛집#성수한식#음식,서울특별시 성동구 성수이로 127보문빌딩 2층 201호,37.5463441218,127.0574144047
1469,세디치,서울 성동구,#그린리조또#세디치 #음식,서울특별시 성동구 성수이로22길 37 성수동 아크벨리1층,37.5439750229,127.0613307815
1470,코코몽키즈랜드 송파점,서울 송파구,#송파코코몽키즈랜드#송파키즈카페#실내놀이터#아이와가볼만한곳#음식#키즈카페,서울특별시 송파구 충민로 66 (문정동)가든파이브 NC백화점 송파점 영관 6층,37.4776672007,127.1249768726
1471,치즈인더스트리[치즈공업사],서울 종로구,#디저트카페#분위기좋은카페#서울카페#서울한옥카페#수제치즈케이크#음식,서울특별시 종로구 수표로28길 33-7,37.5735147555,126.9901503167
1472,구기우육도삭면,서울 동대문구,#서울맛집#서울맛집추천#외대도삭면#외대맛집#우육도삭면#음식,서울특별시 동대문구 휘경로 16 (이문동)2층,37.5957106839,127.0616653926
1473,펄쉘,서울 강남구,#굴요리#서울맛집#압구정맛집#음식,서울특별시 강남구 도산대로55길 45 십이.이.사.칠빌딩,37.5266405581,127.0409192433
1474,안녕브릭샌드 인사동점,서울 종로구,#디저트카페#브릭샌드#서울디저트카페#서울카페#음식#인사동디저트카페#인사동카페,서울특별시 종로구 인사동길 49 (관훈동),37.574520076,126.9835675554
1475,인량훠궈,서울 강남구,#강남맛집#서울맛집#음식#훠궈,서울특별시 강남구 강남대로140길 9 비피유B1,37.5140499999,127.0212269478
1476,5to7,서울 성동구,#5to7#성수동수플레#음식,서울특별시 성동구 서울숲2길 44-131층,37.5461661113,127.0433184711
1477,구욱희씨,서울 성동구,#서울숲카페#성수카페#음식#카페,"서울특별시 성동구 서울숲4길 12-221층,2층",37.5471631921,127.0418907953
1481,모어딥 성수,서울 성동구,#서울숲도넛맛집#성수카페#음식,서울특별시 성동구 성수일로 95-11층,37.5489770378,127.0512260047
1485,죽변항,서울 성동구,#성수동물회#음식#죽변항,서울특별시 성동구 상원길 40 뚝섬현대아파트,37.5475827125,127.0488512604
1486,camouflage coffee,서울 성동구,#뚝섬역카페#성수동카페#음식,서울특별시 성동구 아차산로1길 9,37.549043597,127.0457098386
1490,니드스윗,서울 성동구,#성수동디저트#성수동디저트맛집#음식,서울특별시 성동구 아차산로1길 9,37.549043597,127.0457098386
1494,업사이드커피 뚝섬점,서울 성동구,#서울카페#음식#카페,서울특별시 성동구 왕십리로14길 19-11층,37.5488241828,127.0459320466
1498,바다화원 본점,서울 성동구,#가족외식추천#바다회원본점#음식,서울특별시 성동구 상원4길 6-1,37.5471660992,127.0491262472
1499,31금룡,서울 종로구,#보신각#삼일금룡#음식#종각#종각금룡#종각역#종각중식당,서울특별시 종로구 청계천로 85 (관철동)삼일빌딩 2층,37.56870415,126.9871812795
1500,스시선수,서울 강남구,#도산공원룸식당#도산공원오마카세#도산공원일식#도산공원초밥#도산공원횟집#음식,서울특별시 강남구 도산대로45길 6 호림아트센터 2빌딩,37.5229325753,127.0364669758
1501,이태리차차,서울 성동구,#성수맛집#음식#이태리차차,서울특별시 성동구 연무장길 14-5,37.5435554423,127.0510595069
1502,쎄콩데live,서울 성동구,#서울숲브런치#서울숲카페#음식,서울특별시 성동구 서울숲2길 342층,37.5466049308,127.0423241043
1506,리브나 Rivna,서울 성동구,#성수동맛집#성수재마카세#음식,서울특별시 성동구 뚝섬로 366-461층,37.5397197729,127.0508513013
1507,HDD피자,서울 성동구,#HDD#HDD피자#음식,서울특별시 성동구 성수이로7길 46,37.5430305426,127.053234324
1511,플레이버타운,서울 성동구,#성수맛집#성수플레이버타운#음식,서울특별시 성동구 서울숲4길 18-7,37.5470326702,127.042940703
1512,녹원쌈밥 연희점,서울 서대문구,#서울맛집#쌈밥#음식,서울특별시 서대문구 연희로25길 22,37.5725360875,126.9341582265
1513,만포막국수,서울 중구,#만포막국수#음식,서울특별시 중구 동호로14길 2,37.5558588365,127.0103378666
1514,라프레플루트,서울 성동구,#서울숲맛집#서울숲카페#음식#카페,서울특별시 성동구 서울숲2길 8-82층,37.5473047981,127.0394576794
1518,유어네이키드치즈,서울 성동구,#성수동와인바#유어네이키드치즈#음식,서울특별시 성동구 왕십리로10길 6 서울숲비즈포레1층,37.5467355255,127.0453238283
1519,라온석갈비,서울 성동구,#돼지갈비#라온석갈비#음식,서울특별시 성동구 성수이로 1191층,37.5457858482,127.0571616658
