,Attraction,Category,type,type2,Category_Map,Good_Point,Selected_People,Participants
12535,백제추어탕 본점,음식,korean,korean,가격 및 가치,비싼 만큼 가치있어요,2.0,"1,557"
12536,백제추어탕 본점,음식,korean,korean,가격 및 가치,메뉴 구성이 알차요,1.0,"1,557"
12537,몽중헌 청담점,음식,chinese,chinese,음식의 속성,음식이 맛있어요,357.0,451
12538,몽중헌 청담점,음식,chinese,chinese,서비스,친절해요,143.0,451
12539,몽중헌 청담점,음식,chinese,chinese,시설 및 분위기,매장이 넓어요,131.0,451
12540,몽중헌 청담점,음식,chinese,chinese,음식의 속성,재료가 신선해요,123.0,451
12541,몽중헌 청담점,음식,chinese,chinese,시설 및 분위기,인테리어가 멋져요,123.0,451
12542,몽중헌 청담점,음식,chinese,chinese,음식의 속성,특별한 메뉴가 있어요,114.0,451
12543,몽중헌 청담점,음식,chinese,chinese,시설 및 분위기,매장이 청결해요,93.0,451
12544,몽중헌 청담점,음식,chinese,chinese,시설 및 분위기,단체모임 하기 좋아요,90.0,451
12545,몽중헌 청담점,음식,chinese,chinese,시설 및 분위기,특별한 날 가기 좋아요,89.0,451
12546,몽중헌 청담점,음식,chinese,chinese,시설 및 분위기,화장실이 깨끗해요,41.0,451
12547,몽중헌 청담점,음식,chinese,chinese,시설 및 분위기,주차하기 편해요,35.0,451
12548,몽중헌 청담점,음식,chinese,chinese,음식의 속성,양이 많아요,28.0,451
12549,몽중헌 청담점,음식,chinese,chinese,가격 및 가치,가성비가 좋아요,11.0,451
12550,몽중헌 청담점,음식,chinese,chinese,시설 및 분위기,대화하기 좋아요,7.0,451
12551,몽중헌 청담점,음식,chinese,chinese,시설 및 분위기,뷰가 좋아요,7.0,451
12552,몽중헌 청담점,음식,chinese,chinese,시설 및 분위기,아늑해요,5.0,451
12553,몽중헌 청담점,음식,chinese,chinese,시설 및 분위기,룸이 잘 되어있어요,5.0,451
12554,몽중헌 청담점,음식,chinese,chinese,시설 및 분위기,차분한 분위기에요,4.0,451
12555,몽중헌 청담점,음식,chinese,chinese,가격 및 가치,비싼 만큼 가치있어요,4.0,451
12556,몽중헌 청담점,음식,chinese,chinese,시설 및 분위기,혼밥하기 좋아요,3.0,451
12557,몽중헌 청담점,음식,chinese,chinese,시설 및 분위기,컨셉이 독특해요,1.0,451
12558,몽중헌 청담점,음식,chinese,chinese,가격 및 가치,코스요리가 알차요,1.0,451
12559,몽중헌 청담점,음식,chinese,chinese,가격 및 가치,메뉴 구성이 알차요,1.0,451
12560,충남식당,음식,korean,korean,음식의 속성,음식이 맛있어요,443.0,701
12561,충남식당,음식,korean,korean,음식의 속성,재료가 신선해요,151.0,701
12562,충남식당,음식,korean,korean,서비스,친절해요,114.0,701
12563,충남식당,음식,korean,korean,음식의 속성,특별한 메뉴가 있어요,108.0,701
12564,충남식당,음식,korean,korean,가격 및 가치,가성비가 좋아요,100.0,701
12565,충남식당,음식,korean,korean,음식의 속성,양이 많아요,90.0,701
12566,충남식당,음식,korean,korean,시설 및 분위기,주차하기 편해요,75.0,701
12567,충남식당,음식,korean,korean,시설 및 분위기,매장이 넓어요,48.0,701
12568,충남식당,음식,korean,korean,시설 및 분위기,매장이 청결해요,29.0,701
12569,충남식당,음식,korean,korean,시설 및 분위기,단체모임 하기 좋아요,26.0,701
12570,충남식당,음식,korean,korean,시설 및 분위기,혼밥하기 좋아요,20.0,701
12571,충남식당,음식,korean,korean,시설 및 분위기,특별한 날 가기 좋아요,17.0,701
12572,충남식당,음식,korean,korean,시설 및 분위기,인테리어가 멋져요,11.0,701
12573,충남식당,음식,korean,korean,시설 및 분위기,화장실이 깨끗해요,9.0,701
12574,충남식당,음식,korean,korean,서비스,음식이 빨리 나와요,8.0,701
12575,충남식당,음식,korean,korean,시설 및 분위기,뷰가 좋아요,6.0,701
12576,충남식당,음식,korean,korean,음식의 속성,반찬이 잘 나와요,2.0,701
12577,충남식당,음식,korean,korean,서비스,직접 잘 구워줘요,2.0,701
12578,충남식당,음식,korean,korean,시설 및 분위기,대화하기 좋아요,2.0,701
12579,충남식당,음식,korean,korean,시설 및 분위기,차분한 분위기에요,1.0,701
12580,충남식당,음식,korean,korean,시설 및 분위기,아늑해요,1.0,701
12581,충남식당,음식,korean,korean,서비스,포장이 깔끔해요,1.0,701
12582,충남식당,음식,korean,korean,가격 및 가치,비싼 만큼 가치있어요,1.0,701
12583,충남식당,음식,korean,korean,시설 및 분위기,룸이 잘 되어있어요,1.0,701
12584,충남식당,음식,korean,korean,음식의 속성,건강한 맛이에요,1.0,701
12585,도읍지,음식,korean,korean,음식의 속성,음식이 맛있어요,460.0,504
12586,도읍지,음식,korean,korean,가격 및 가치,가성비가 좋아요,233.0,504
12587,도읍지,음식,korean,korean,음식의 속성,양이 많아요,144.0,504
12588,도읍지,음식,korean,korean,서비스,친절해요,113.0,504
12589,도읍지,음식,korean,korean,시설 및 분위기,매장이 넓어요,72.0,504
12590,도읍지,음식,korean,korean,음식의 속성,재료가 신선해요,69.0,504
12591,도읍지,음식,korean,korean,시설 및 분위기,혼밥하기 좋아요,68.0,504
12592,도읍지,음식,korean,korean,시설 및 분위기,인테리어가 멋져요,57.0,504
12593,도읍지,음식,korean,korean,음식의 속성,특별한 메뉴가 있어요,49.0,504
12594,도읍지,음식,korean,korean,시설 및 분위기,단체모임 하기 좋아요,41.0,504
12595,도읍지,음식,korean,korean,시설 및 분위기,매장이 청결해요,20.0,504
12596,도읍지,음식,korean,korean,시설 및 분위기,특별한 날 가기 좋아요,11.0,504
12597,도읍지,음식,korean,korean,음식의 속성,반찬이 잘 나와요,9.0,504
12598,도읍지,음식,korean,korean,시설 및 분위기,아늑해요,6.0,504
12599,도읍지,음식,korean,korean,시설 및 분위기,뷰가 좋아요,6.0,504
12600,도읍지,음식,korean,korean,음식의 속성,건강한 맛이에요,5.0,504
12601,도읍지,음식,korean,korean,시설 및 분위기,주차하기 편해요,4.0,504
12602,도읍지,음식,korean,korean,시설 및 분위기,화장실이 깨끗해요,4.0,504
12603,도읍지,음식,korean,korean,시설 및 분위기,컨셉이 독특해요,3.0,504
12604,도읍지,음식,korean,korean,시설 및 분위기,대화하기 좋아요,3.0,504
12605,도읍지,음식,korean,korean,시설 및 분위기,차분한 분위기에요,2.0,504
12606,도읍지,음식,korean,korean,가격 및 가치,메뉴 구성이 알차요,2.0,504
12607,도읍지,음식,korean,korean,서비스,음식이 빨리 나와요,1.0,504
12608,서울원조아구찜,음식,korean,korean,음식의 속성,음식이 맛있어요,143.0,160
12609,서울원조아구찜,음식,korean,korean,서비스,친절해요,83.0,160
12610,서울원조아구찜,음식,korean,korean,음식의 속성,재료가 신선해요,47.0,160
12611,서울원조아구찜,음식,korean,korean,음식의 속성,양이 많아요,41.0,160
12612,서울원조아구찜,음식,korean,korean,시설 및 분위기,매장이 청결해요,23.0,160
12613,서울원조아구찜,음식,korean,korean,가격 및 가치,가성비가 좋아요,19.0,160
12614,서울원조아구찜,음식,korean,korean,시설 및 분위기,단체모임 하기 좋아요,11.0,160
12615,서울원조아구찜,음식,korean,korean,음식의 속성,반찬이 잘 나와요,5.0,160
12616,서울원조아구찜,음식,korean,korean,시설 및 분위기,매장이 넓어요,5.0,160
12617,서울원조아구찜,음식,korean,korean,시설 및 분위기,화장실이 깨끗해요,4.0,160
12618,서울원조아구찜,음식,korean,korean,시설 및 분위기,특별한 날 가기 좋아요,3.0,160
12619,서울원조아구찜,음식,korean,korean,음식의 속성,특별한 메뉴가 있어요,3.0,160
12620,서울원조아구찜,음식,korean,korean,시설 및 분위기,혼밥하기 좋아요,1.0,160
12621,서울원조아구찜,음식,korean,korean,서비스,음식이 빨리 나와요,1.0,160
12622,서울원조아구찜,음식,korean,korean,시설 및 분위기,인테리어가 멋져요,1.0,160
12623,서울원조아구찜,음식,korean,korean,음식의 속성,건강한 맛이에요,1.0,160
12624,프로퍼커피바2호점,음식,cafe,cafe,음식의 속성,디저트가 맛있어요,728.0,872
12625,프로퍼커피바2호점,음식,cafe,cafe,음식의 속성,커피가 맛있어요,721.0,872
12626,프로퍼커피바2호점,음식,cafe,cafe,시설 및 분위기,인테리어가 멋져요,305.0,872
12627,프로퍼커피바2호점,음식,cafe,cafe,음식의 속성,특별한 메뉴가 있어요,219.0,872
12628,프로퍼커피바2호점,음식,cafe,cafe,음식의 속성,음료가 맛있어요,199.0,872
12629,프로퍼커피바2호점,음식,cafe,cafe,시설 및 분위기,매장이 청결해요,147.0,872
12630,프로퍼커피바2호점,음식,cafe,cafe,시설 및 분위기,대화하기 좋아요,147.0,872
12631,프로퍼커피바2호점,음식,cafe,cafe,서비스,친절해요,145.0,872
12632,프로퍼커피바2호점,음식,cafe,cafe,시설 및 분위기,사진이 잘 나와요,124.0,872
12633,프로퍼커피바2호점,음식,cafe,cafe,시설 및 분위기,뷰가 좋아요,85.0,872
12634,프로퍼커피바2호점,음식,cafe,cafe,시설 및 분위기,좌석이 편해요,67.0,872
12635,프로퍼커피바2호점,음식,cafe,cafe,시설 및 분위기,화장실이 깨끗해요,43.0,872
12636,프로퍼커피바2호점,음식,cafe,cafe,시설 및 분위기,집중하기 좋아요,38.0,872
12637,프로퍼커피바2호점,음식,cafe,cafe,시설 및 분위기,주차하기 편해요,27.0,872
12638,프로퍼커피바2호점,음식,cafe,cafe,시설 및 분위기,매장이 넓어요,24.0,872
12639,프로퍼커피바2호점,음식,cafe,cafe,가격 및 가치,가성비가 좋아요,22.0,872
12640,프로퍼커피바2호점,음식,cafe,cafe,음식의 속성,음식이 맛있어요,16.0,872
12641,프로퍼커피바2호점,음식,cafe,cafe,가격 및 가치,비싼 만큼 가치있어요,8.0,872
12642,프로퍼커피바2호점,음식,cafe,cafe,음식의 속성,빵이 맛있어요,7.0,872
12643,프로퍼커피바2호점,음식,cafe,cafe,가격 및 가치,메뉴 구성이 알차요,6.0,872
12644,프로퍼커피바2호점,음식,cafe,cafe,음식의 속성,건강한 맛이에요,6.0,872
12645,프로퍼커피바2호점,음식,cafe,cafe,시설 및 분위기,야외 공간이 멋져요,5.0,872
12646,프로퍼커피바2호점,음식,cafe,cafe,시설 및 분위기,아늑해요,3.0,872
12647,프로퍼커피바2호점,음식,cafe,cafe,시설 및 분위기,오래 머무르기 좋아요,3.0,872
12648,프로퍼커피바2호점,음식,cafe,cafe,시설 및 분위기,단체모임 하기 좋아요,2.0,872
12649,프로퍼커피바2호점,음식,cafe,cafe,음식의 속성,종류가 다양해요,2.0,872
12650,프로퍼커피바2호점,음식,cafe,cafe,시설 및 분위기,차분한 분위기에요,1.0,872
12651,프로퍼커피바2호점,음식,cafe,cafe,서비스,음식이 빨리 나와요,1.0,872
12652,프로퍼커피바2호점,음식,cafe,cafe,음식의 속성,재료가 신선해요,1.0,872
12653,프로퍼커피바2호점,음식,cafe,cafe,시설 및 분위기,선물하기 좋아요,1.0,872
12654,프로퍼커피바2호점,음식,cafe,cafe,시설 및 분위기,음악이 좋아요,1.0,872
12655,프로퍼커피바2호점,음식,cafe,cafe,서비스,포장이 깔끔해요,1.0,872
12656,프로퍼커피바2호점,음식,cafe,cafe,시설 및 분위기,특별한 날 가기 좋아요,1.0,872
12657,우정,음식,korean,korean,음식의 속성,음식이 맛있어요,1558.0,"1,648"
12658,우정,음식,korean,korean,가격 및 가치,가성비가 좋아요,484.0,"1,648"
12659,우정,음식,korean,korean,서비스,친절해요,410.0,"1,648"
12660,우정,음식,korean,korean,음식의 속성,양이 많아요,335.0,"1,648"
12661,우정,음식,korean,korean,음식의 속성,특별한 메뉴가 있어요,324.0,"1,648"
12662,우정,음식,korean,korean,음식의 속성,재료가 신선해요,169.0,"1,648"
12663,우정,음식,korean,korean,시설 및 분위기,매장이 넓어요,94.0,"1,648"
12664,우정,음식,korean,korean,시설 및 분위기,단체모임 하기 좋아요,68.0,"1,648"
12665,우정,음식,korean,korean,시설 및 분위기,주차하기 편해요,63.0,"1,648"
12666,우정,음식,korean,korean,서비스,음식이 빨리 나와요,40.0,"1,648"
12667,우정,음식,korean,korean,시설 및 분위기,혼밥하기 좋아요,33.0,"1,648"
12668,우정,음식,korean,korean,시설 및 분위기,매장이 청결해요,33.0,"1,648"
12669,우정,음식,korean,korean,시설 및 분위기,특별한 날 가기 좋아요,21.0,"1,648"
12670,우정,음식,korean,korean,시설 및 분위기,인테리어가 멋져요,18.0,"1,648"
12671,우정,음식,korean,korean,시설 및 분위기,화장실이 깨끗해요,17.0,"1,648"
12672,우정,음식,korean,korean,음식의 속성,잡내가 적어요,11.0,"1,648"
12673,우정,음식,korean,korean,가격 및 가치,메뉴 구성이 알차요,9.0,"1,648"
12674,우정,음식,korean,korean,시설 및 분위기,아늑해요,7.0,"1,648"
12675,우정,음식,korean,korean,서비스,포장이 깔끔해요,7.0,"1,648"
12676,우정,음식,korean,korean,시설 및 분위기,대화하기 좋아요,7.0,"1,648"
12677,우정,음식,korean,korean,시설 및 분위기,뷰가 좋아요,6.0,"1,648"
12678,우정,음식,korean,korean,시설 및 분위기,컨셉이 독특해요,4.0,"1,648"
12679,우정,음식,korean,korean,가격 및 가치,비싼 만큼 가치있어요,3.0,"1,648"
12680,우정,음식,korean,korean,음식의 속성,기본 안주가 좋아요,2.0,"1,648"
12681,우정,음식,korean,korean,음식의 속성,술이 다양해요,1.0,"1,648"
12682,우정,음식,korean,korean,시설 및 분위기,혼술하기 좋아요,1.0,"1,648"
12683,우정,음식,korean,korean,음식의 속성,향신료가 강하지 않아요,1.0,"1,648"
12684,우정,음식,korean,korean,서비스,직접 잘 구워줘요,1.0,"1,648"
12685,우정,음식,korean,korean,시설 및 분위기,오래 머무르기 좋아요,1.0,"1,648"
12686,제주국수,음식,korean,korean,음식의 속성,음식이 맛있어요,258.0,316
12687,제주국수,음식,korean,korean,음식의 속성,양이 많아요,100.0,316
12688,제주국수,음식,korean,korean,시설 및 분위기,매장이 넓어요,95.0,316
12689,제주국수,음식,korean,korean,음식의 속성,재료가 신선해요,63.0,316
12690,제주국수,음식,korean,korean,서비스,친절해요,62.0,316
12691,제주국수,음식,korean,korean,음식의 속성,특별한 메뉴가 있어요,55.0,316
12692,제주국수,음식,korean,korean,가격 및 가치,가성비가 좋아요,54.0,316
12693,제주국수,음식,korean,korean,시설 및 분위기,혼밥하기 좋아요,50.0,316
12694,제주국수,음식,korean,korean,시설 및 분위기,단체모임 하기 좋아요,32.0,316
12695,제주국수,음식,korean,korean,시설 및 분위기,매장이 청결해요,29.0,316
12696,제주국수,음식,korean,korean,시설 및 분위기,주차하기 편해요,19.0,316
