,tourist_spot,good_point,selected_people
795,광운대학교 아이스링크,"""대여장비 상태가 좋아요""","이 키워드를 선택한 인원
44"
796,광운대학교 아이스링크,"""가격이 합리적이에요""","이 키워드를 선택한 인원
42"
797,광운대학교 아이스링크,"""규모가 커요""","이 키워드를 선택한 인원
36"
798,광운대학교 아이스링크,"""친절해요""","이 키워드를 선택한 인원
32"
799,광운대학교 아이스링크,"""휴게공간이 잘 되어있어요""","이 키워드를 선택한 인원
27"
800,광운대학교 아이스링크,"""주차하기 편해요""","이 키워드를 선택한 인원
25"
801,광운대학교 아이스링크,"""편의시설이 잘 되어있어요""","이 키워드를 선택한 인원
24"
802,광운대학교 아이스링크,"""예약이 편리해요""","이 키워드를 선택한 인원
4"
803,명동칼국수 시화점,"""음식이 맛있어요""","이 키워드를 선택한 인원
347"
804,명동칼국수 시화점,"""양이 많아요""","이 키워드를 선택한 인원
125"
805,명동칼국수 시화점,"""친절해요""","이 키워드를 선택한 인원
114"
806,명동칼국수 시화점,"""가성비가 좋아요""","이 키워드를 선택한 인원
87"
807,명동칼국수 시화점,"""매장이 넓어요""","이 키워드를 선택한 인원
68"
808,명동칼국수 시화점,"""혼밥하기 좋아요""","이 키워드를 선택한 인원
67"
809,명동칼국수 시화점,"""재료가 신선해요""","이 키워드를 선택한 인원
67"
810,명동칼국수 시화점,"""특별한 메뉴가 있어요""","이 키워드를 선택한 인원
27"
811,명동칼국수 시화점,"""매장이 청결해요""","이 키워드를 선택한 인원
26"
812,명동칼국수 시화점,"""단체모임 하기 좋아요""","이 키워드를 선택한 인원
21"
813,명동칼국수 시화점,"""주차하기 편해요""","이 키워드를 선택한 인원
7"
814,명동칼국수 시화점,"""메뉴 구성이 알차요""","이 키워드를 선택한 인원
6"
815,명동칼국수 시화점,"""음식이 빨리 나와요""","이 키워드를 선택한 인원
4"
816,명동칼국수 시화점,"""인테리어가 멋져요""","이 키워드를 선택한 인원
4"
817,명동칼국수 시화점,"""뷰가 좋아요""","이 키워드를 선택한 인원
4"
818,명동칼국수 시화점,"""아이와 가기 좋아요""","이 키워드를 선택한 인원
3"
819,명동칼국수 시화점,"""건강한 맛이에요""","이 키워드를 선택한 인원
3"
820,명동칼국수 시화점,"""아늑해요""","이 키워드를 선택한 인원
2"
821,명동칼국수 시화점,"""특별한 날 가기 좋아요""","이 키워드를 선택한 인원
2"
822,명동칼국수 시화점,"""반찬이 잘 나와요""","이 키워드를 선택한 인원
1"
823,명동칼국수 시화점,"""향신료가 강하지 않아요""","이 키워드를 선택한 인원
1"
824,명동칼국수 시화점,"""화장실이 깨끗해요""","이 키워드를 선택한 인원
1"
825,배재학당역사박물관,"""전시 구성이 알차요""","이 키워드를 선택한 인원
11"
826,배재학당역사박물관,"""유익해요""","이 키워드를 선택한 인원
11"
827,배재학당역사박물관,"""설명이 잘 되어있어요""","이 키워드를 선택한 인원
8"
828,배재학당역사박물관,"""사진이 잘 나와요""","이 키워드를 선택한 인원
3"
829,배재학당역사박물관,"""전시 테마가 재밌어요""","이 키워드를 선택한 인원
2"
830,배재학당역사박물관,"""아이와 가기 좋아요""","이 키워드를 선택한 인원
1"
831,배재학당역사박물관,"""주차하기 편해요""","이 키워드를 선택한 인원
1"
832,배재학당역사박물관,"""가격이 합리적이에요""","이 키워드를 선택한 인원
1"
833,배재학당역사박물관,"""체험 프로그램이 다양해요""","이 키워드를 선택한 인원
1"
834,배재학당역사박물관,"""공간이 넓어요""","이 키워드를 선택한 인원
1"
835,배재학당역사박물관,"""화장실이 깨끗해요""","이 키워드를 선택한 인원
1"
836,배재학당역사박물관,"""뷰가 좋아요""","이 키워드를 선택한 인원
1"
837,소문난성수감자탕 별관,"""음식이 맛있어요""","이 키워드를 선택한 인원
1697"
838,소문난성수감자탕 별관,"""양이 많아요""","이 키워드를 선택한 인원
540"
839,소문난성수감자탕 별관,"""매장이 넓어요""","이 키워드를 선택한 인원
298"
840,소문난성수감자탕 별관,"""재료가 신선해요""","이 키워드를 선택한 인원
296"
841,소문난성수감자탕 별관,"""가성비가 좋아요""","이 키워드를 선택한 인원
290"
842,소문난성수감자탕 별관,"""친절해요""","이 키워드를 선택한 인원
279"
843,소문난성수감자탕 별관,"""특별한 메뉴가 있어요""","이 키워드를 선택한 인원
162"
844,소문난성수감자탕 별관,"""단체모임 하기 좋아요""","이 키워드를 선택한 인원
88"
845,소문난성수감자탕 별관,"""혼밥하기 좋아요""","이 키워드를 선택한 인원
65"
846,소문난성수감자탕 별관,"""주차하기 편해요""","이 키워드를 선택한 인원
52"
847,소문난성수감자탕 별관,"""매장이 청결해요""","이 키워드를 선택한 인원
48"
848,소문난성수감자탕 별관,"""음식이 빨리 나와요""","이 키워드를 선택한 인원
43"
849,소문난성수감자탕 별관,"""특별한 날 가기 좋아요""","이 키워드를 선택한 인원
23"
850,소문난성수감자탕 별관,"""화장실이 깨끗해요""","이 키워드를 선택한 인원
23"
851,소문난성수감자탕 별관,"""잡내가 적어요""","이 키워드를 선택한 인원
19"
852,소문난성수감자탕 별관,"""인테리어가 멋져요""","이 키워드를 선택한 인원
16"
853,소문난성수감자탕 별관,"""건강한 맛이에요""","이 키워드를 선택한 인원
16"
854,소문난성수감자탕 별관,"""뷰가 좋아요""","이 키워드를 선택한 인원
10"
855,소문난성수감자탕 별관,"""고기 질이 좋아요""","이 키워드를 선택한 인원
7"
856,소문난성수감자탕 별관,"""메뉴 구성이 알차요""","이 키워드를 선택한 인원
5"
857,소문난성수감자탕 별관,"""대화하기 좋아요""","이 키워드를 선택한 인원
5"
858,소문난성수감자탕 별관,"""아늑해요""","이 키워드를 선택한 인원
4"
859,소문난성수감자탕 별관,"""향신료가 강하지 않아요""","이 키워드를 선택한 인원
4"
860,소문난성수감자탕 별관,"""오래 머무르기 좋아요""","이 키워드를 선택한 인원
4"
861,소문난성수감자탕 별관,"""좌석이 편해요""","이 키워드를 선택한 인원
1"
862,소문난성수감자탕 별관,"""컨셉이 독특해요""","이 키워드를 선택한 인원
1"
863,소문난성수감자탕 별관,"""비싼 만큼 가치있어요""","이 키워드를 선택한 인원
1"
864,소문난성수감자탕 별관,"""반찬이 잘 나와요""","이 키워드를 선택한 인원
1"
865,마장 축산물시장,"""친절해요""","이 키워드를 선택한 인원
30"
866,마장 축산물시장,"""볼거리가 많아요""","이 키워드를 선택한 인원
27"
867,마장 축산물시장,"""먹거리가 풍부해요""","이 키워드를 선택한 인원
16"
868,마장 축산물시장,"""주차하기 편해요""","이 키워드를 선택한 인원
12"
869,마장 축산물시장,"""트렌디해요""","이 키워드를 선택한 인원
9"
870,마장 축산물시장,"""야시장이 잘 되어있어요""","이 키워드를 선택한 인원
8"
871,마장 축산물시장,"""시설이 깔끔해요""","이 키워드를 선택한 인원
6"
872,마장 축산물시장,"""특색 있는 제품이 많아요""","이 키워드를 선택한 인원
6"
873,마장 축산물시장,"""품질이 좋아요""","이 키워드를 선택한 인원
5"
874,마장 축산물시장,"""컨셉이 독특해요""","이 키워드를 선택한 인원
3"
875,마장 축산물시장,"""편의시설이 잘 되어있어요""","이 키워드를 선택한 인원
3"
876,마장 축산물시장,"""가성비가 좋아요""","이 키워드를 선택한 인원
3"
877,마장 축산물시장,"""방문객이 많아요""","이 키워드를 선택한 인원
2"
878,마장 축산물시장,"""매장이 넓어요""","이 키워드를 선택한 인원
2"
879,마장 축산물시장,"""종류가 다양해요""","이 키워드를 선택한 인원
2"
880,마장 축산물시장,"""규모가 커요""","이 키워드를 선택한 인원
1"
881,서울 살곶이 다리,"""사진이 잘 나와요""","이 키워드를 선택한 인원
5"
882,서울 살곶이 다리,"""산책로가 잘 되어있어요""","이 키워드를 선택한 인원
4"
883,서울 살곶이 다리,"""경관이 독특해요""","이 키워드를 선택한 인원
2"
884,서울 살곶이 다리,"""붐비지 않아요""","이 키워드를 선택한 인원
2"
885,서울 살곶이 다리,"""뷰가 좋아요""","이 키워드를 선택한 인원
2"
886,서울 살곶이 다리,"""볼거리가 많아요""","이 키워드를 선택한 인원
1"
887,서울 살곶이 다리,"""설명이 잘 되어있어요""","이 키워드를 선택한 인원
1"
888,서울 살곶이 다리,"""관리가 잘 되어있어요""","이 키워드를 선택한 인원
1"
889,서울 살곶이 다리,"""아이와 가기 좋아요""","이 키워드를 선택한 인원
1"
890,서울 살곶이 다리,"""야경이 멋져요""","이 키워드를 선택한 인원
1"
891,서울 살곶이 다리,"""반려동물과 가기 좋아요""","이 키워드를 선택한 인원
1"
892,서울 살곶이 다리,"""대중교통이 편해요""","이 키워드를 선택한 인원
1"
893,진미옥설농탕,"""음식이 맛있어요""","이 키워드를 선택한 인원
628"
894,진미옥설농탕,"""친절해요""","이 키워드를 선택한 인원
207"
895,진미옥설농탕,"""재료가 신선해요""","이 키워드를 선택한 인원
192"
896,진미옥설농탕,"""양이 많아요""","이 키워드를 선택한 인원
144"
897,진미옥설농탕,"""매장이 넓어요""","이 키워드를 선택한 인원
110"
898,진미옥설농탕,"""혼밥하기 좋아요""","이 키워드를 선택한 인원
99"
899,진미옥설농탕,"""매장이 청결해요""","이 키워드를 선택한 인원
95"
900,진미옥설농탕,"""가성비가 좋아요""","이 키워드를 선택한 인원
88"
901,진미옥설농탕,"""특별한 메뉴가 있어요""","이 키워드를 선택한 인원
53"
902,진미옥설농탕,"""주차하기 편해요""","이 키워드를 선택한 인원
39"
903,진미옥설농탕,"""단체모임 하기 좋아요""","이 키워드를 선택한 인원
32"
904,진미옥설농탕,"""건강한 맛이에요""","이 키워드를 선택한 인원
11"
905,진미옥설농탕,"""인테리어가 멋져요""","이 키워드를 선택한 인원
7"
906,진미옥설농탕,"""특별한 날 가기 좋아요""","이 키워드를 선택한 인원
7"
907,진미옥설농탕,"""잡내가 적어요""","이 키워드를 선택한 인원
4"
908,진미옥설농탕,"""반찬이 잘 나와요""","이 키워드를 선택한 인원
3"
909,진미옥설농탕,"""화장실이 깨끗해요""","이 키워드를 선택한 인원
3"
910,진미옥설농탕,"""뷰가 좋아요""","이 키워드를 선택한 인원
3"
911,진미옥설농탕,"""포장이 깔끔해요""","이 키워드를 선택한 인원
2"
912,진미옥설농탕,"""차분한 분위기에요""","이 키워드를 선택한 인원
1"
913,진미옥설농탕,"""아늑해요""","이 키워드를 선택한 인원
1"
914,진미옥설농탕,"""음식이 빨리 나와요""","이 키워드를 선택한 인원
1"
915,진미옥설농탕,"""고기 질이 좋아요""","이 키워드를 선택한 인원
1"
916,진미옥설농탕,"""비싼 만큼 가치있어요""","이 키워드를 선택한 인원
1"
917,꽃새우 영번지,"""음식이 맛있어요""","이 키워드를 선택한 인원
92"
918,꽃새우 영번지,"""재료가 신선해요""","이 키워드를 선택한 인원
80"
919,꽃새우 영번지,"""특별한 메뉴가 있어요""","이 키워드를 선택한 인원
51"
920,꽃새우 영번지,"""친절해요""","이 키워드를 선택한 인원
36"
921,꽃새우 영번지,"""단체모임 하기 좋아요""","이 키워드를 선택한 인원
20"
922,꽃새우 영번지,"""가성비가 좋아요""","이 키워드를 선택한 인원
16"
923,꽃새우 영번지,"""매장이 넓어요""","이 키워드를 선택한 인원
14"
924,꽃새우 영번지,"""매장이 청결해요""","이 키워드를 선택한 인원
14"
925,꽃새우 영번지,"""비싼 만큼 가치있어요""","이 키워드를 선택한 인원
13"
926,꽃새우 영번지,"""특별한 날 가기 좋아요""","이 키워드를 선택한 인원
10"
927,꽃새우 영번지,"""메뉴 구성이 알차요""","이 키워드를 선택한 인원
9"
928,꽃새우 영번지,"""인테리어가 멋져요""","이 키워드를 선택한 인원
7"
929,꽃새우 영번지,"""양이 많아요""","이 키워드를 선택한 인원
7"
930,꽃새우 영번지,"""주차하기 편해요""","이 키워드를 선택한 인원
5"
931,꽃새우 영번지,"""건강한 맛이에요""","이 키워드를 선택한 인원
5"
932,꽃새우 영번지,"""화장실이 깨끗해요""","이 키워드를 선택한 인원
3"
933,꽃새우 영번지,"""차분한 분위기에요""","이 키워드를 선택한 인원
2"
934,꽃새우 영번지,"""대화하기 좋아요""","이 키워드를 선택한 인원
2"
935,꽃새우 영번지,"""뷰가 좋아요""","이 키워드를 선택한 인원
2"
936,꽃새우 영번지,"""술이 다양해요""","이 키워드를 선택한 인원
1"
937,꽃새우 영번지,"""혼술하기 좋아요""","이 키워드를 선택한 인원
1"
