,tourist_spot,spot_arrtribute,good_point,selected_people
3632,일미간장게장본점,게요리,"""특별한 날 가기 좋아요""","이 키워드를 선택한 인원
21"
3643,일미간장게장본점,게요리,"""매장이 청결해요""","이 키워드를 선택한 인원
21"
3644,일미간장게장본점,게요리,"""뷰가 좋아요""","이 키워드를 선택한 인원
6"
3645,일미간장게장본점,게요리,"""음식이 빨리 나와요""","이 키워드를 선택한 인원
4"
3646,일미간장게장본점,게요리,"""비싼 만큼 가치있어요""","이 키워드를 선택한 인원
4"
3647,일미간장게장본점,게요리,"""화장실이 깨끗해요""","이 키워드를 선택한 인원
4"
3663,일미간장게장본점,게요리,"""인테리어가 멋져요""","이 키워드를 선택한 인원
3"
3664,일미간장게장본점,게요리,"""건강한 맛이에요""","이 키워드를 선택한 인원
2"
3665,일미간장게장본점,게요리,"""혼밥하기 좋아요""","이 키워드를 선택한 인원
1"
3666,일미간장게장본점,게요리,"""잡내가 적어요""","이 키워드를 선택한 인원
1"
3667,호텔 볼(VOLL),호텔,"""침구가 좋아요""","이 키워드를 선택한 인원
12"
3668,호텔 볼(VOLL),호텔,"""깨끗해요""","이 키워드를 선택한 인원
12"
3669,호텔 볼(VOLL),호텔,"""조용히 쉬기 좋아요""","이 키워드를 선택한 인원
6"
3670,호텔 볼(VOLL),호텔,"""친절해요""","이 키워드를 선택한 인원
6"
3671,호텔 볼(VOLL),호텔,"""호캉스하기 좋아요""","이 키워드를 선택한 인원
4"
3672,호텔 볼(VOLL),호텔,"""주차하기 편해요""","이 키워드를 선택한 인원
4"
3673,호텔 볼(VOLL),호텔,"""냉난방이 잘돼요""","이 키워드를 선택한 인원
4"
3674,호텔 볼(VOLL),호텔,"""방음이 잘돼요""","이 키워드를 선택한 인원
3"
3675,호텔 볼(VOLL),호텔,"""화장실이 잘 되어있어요""","이 키워드를 선택한 인원
3"
3676,금강제화 (강남본점),신발,"""품질이 좋아요""","이 키워드를 선택한 인원
30"
3677,금강제화 (강남본점),신발,"""친절해요""","이 키워드를 선택한 인원
26"
3678,금강제화 (강남본점),신발,"""종류가 다양해요""","이 키워드를 선택한 인원
17"
3679,금강제화 (강남본점),신발,"""매장이 넓어요""","이 키워드를 선택한 인원
15"
3680,금강제화 (강남본점),신발,"""주차하기 편해요""","이 키워드를 선택한 인원
14"
3681,금강제화 (강남본점),신발,"""가성비가 좋아요""","이 키워드를 선택한 인원
13"
3682,금강제화 (강남본점),신발,"""A/S가 세심해요""","이 키워드를 선택한 인원
6"
3683,금강제화 (강남본점),신발,"""독특한 디자인이 많아요""","이 키워드를 선택한 인원
4"
3684,금강제화 (강남본점),신발,"""스타일 추천을 잘해줘요""","이 키워드를 선택한 인원
3"
3685,금강제화 (강남본점),신발,"""분위기가 편안해요""","이 키워드를 선택한 인원
2"
3696,금강제화 (강남본점),신발,"""시설이 깔끔해요""","이 키워드를 선택한 인원
1"
3697,홍루몽,중식당,"""음식이 맛있어요""","이 키워드를 선택한 인원
166"
3698,홍루몽,중식당,"""가성비가 좋아요""","이 키워드를 선택한 인원
79"
3699,홍루몽,중식당,"""친절해요""","이 키워드를 선택한 인원
44"
3700,홍루몽,중식당,"""양이 많아요""","이 키워드를 선택한 인원
37"
3701,홍루몽,중식당,"""혼밥하기 좋아요""","이 키워드를 선택한 인원
29"
3702,홍루몽,중식당,"""재료가 신선해요""","이 키워드를 선택한 인원
22"
3703,홍루몽,중식당,"""특별한 메뉴가 있어요""","이 키워드를 선택한 인원
21"
3704,홍루몽,중식당,"""단체모임 하기 좋아요""","이 키워드를 선택한 인원
15"
3705,홍루몽,중식당,"""매장이 넓어요""","이 키워드를 선택한 인원
8"
3706,홍루몽,중식당,"""매장이 청결해요""","이 키워드를 선택한 인원
8"
3717,홍루몽,중식당,"""특별한 날 가기 좋아요""","이 키워드를 선택한 인원
4"
3718,홍루몽,중식당,"""뷰가 좋아요""","이 키워드를 선택한 인원
3"
3719,홍루몽,중식당,"""인테리어가 멋져요""","이 키워드를 선택한 인원
2"
3720,홍루몽,중식당,"""화장실이 깨끗해요""","이 키워드를 선택한 인원
2"
3721,홍루몽,중식당,"""음식이 빨리 나와요""","이 키워드를 선택한 인원
1"
3737,홍루몽,중식당,"""메뉴 구성이 알차요""","이 키워드를 선택한 인원
1"
3745,뿌자,인도음식,"""음식이 맛있어요""","이 키워드를 선택한 인원
59"
3746,뿌자,인도음식,"""친절해요""","이 키워드를 선택한 인원
33"
3747,뿌자,인도음식,"""양이 많아요""","이 키워드를 선택한 인원
26"
3748,뿌자,인도음식,"""현지 맛에 가까워요""","이 키워드를 선택한 인원
24"
3749,뿌자,인도음식,"""인테리어가 멋져요""","이 키워드를 선택한 인원
23"
3750,뿌자,인도음식,"""가성비가 좋아요""","이 키워드를 선택한 인원
23"
3751,뿌자,인도음식,"""재료가 신선해요""","이 키워드를 선택한 인원
16"
3752,뿌자,인도음식,"""특별한 메뉴가 있어요""","이 키워드를 선택한 인원
15"
3753,뿌자,인도음식,"""매장이 청결해요""","이 키워드를 선택한 인원
7"
3754,뿌자,인도음식,"""매장이 넓어요""","이 키워드를 선택한 인원
5"
3765,뿌자,인도음식,"""특별한 날 가기 좋아요""","이 키워드를 선택한 인원
5"
3766,뿌자,인도음식,"""단체모임 하기 좋아요""","이 키워드를 선택한 인원
5"
3767,뿌자,인도음식,"""코스요리가 알차요""","이 키워드를 선택한 인원
1"
3768,뿌자,인도음식,"""아늑해요""","이 키워드를 선택한 인원
1"
3769,뿌자,인도음식,"""혼밥하기 좋아요""","이 키워드를 선택한 인원
1"
3785,뿌자,인도음식,"""음식이 빨리 나와요""","이 키워드를 선택한 인원
1"
3786,뿌자,인도음식,"""메뉴 구성이 알차요""","이 키워드를 선택한 인원
1"
3787,뿌자,인도음식,"""뷰가 좋아요""","이 키워드를 선택한 인원
1"
3788,타마린드,베트남음식,"""음식이 맛있어요""","이 키워드를 선택한 인원
627"
3789,타마린드,베트남음식,"""인테리어가 멋져요""","이 키워드를 선택한 인원
218"
3790,타마린드,베트남음식,"""재료가 신선해요""","이 키워드를 선택한 인원
176"
3791,타마린드,베트남음식,"""매장이 넓어요""","이 키워드를 선택한 인원
162"
3792,타마린드,베트남음식,"""친절해요""","이 키워드를 선택한 인원
156"
3793,타마린드,베트남음식,"""매장이 청결해요""","이 키워드를 선택한 인원
113"
3794,타마린드,베트남음식,"""특별한 메뉴가 있어요""","이 키워드를 선택한 인원
107"
3795,타마린드,베트남음식,"""양이 많아요""","이 키워드를 선택한 인원
76"
3796,타마린드,베트남음식,"""특별한 날 가기 좋아요""","이 키워드를 선택한 인원
75"
3797,타마린드,베트남음식,"""뷰가 좋아요""","이 키워드를 선택한 인원
61"
3808,타마린드,베트남음식,"""단체모임 하기 좋아요""","이 키워드를 선택한 인원
58"
3809,타마린드,베트남음식,"""주차하기 편해요""","이 키워드를 선택한 인원
55"
3810,타마린드,베트남음식,"""현지 맛에 가까워요""","이 키워드를 선택한 인원
45"
3811,타마린드,베트남음식,"""가성비가 좋아요""","이 키워드를 선택한 인원
40"
3812,타마린드,베트남음식,"""화장실이 깨끗해요""","이 키워드를 선택한 인원
24"
3828,타마린드,베트남음식,"""혼밥하기 좋아요""","이 키워드를 선택한 인원
8"
3829,타마린드,베트남음식,"""컨셉이 독특해요""","이 키워드를 선택한 인원
5"
3830,타마린드,베트남음식,"""아늑해요""","이 키워드를 선택한 인원
5"
3831,타마린드,베트남음식,"""메뉴 구성이 알차요""","이 키워드를 선택한 인원
5"
3832,타마린드,베트남음식,"""차분한 분위기에요""","이 키워드를 선택한 인원
4"
3853,타마린드,베트남음식,"""향신료가 강하지 않아요""","이 키워드를 선택한 인원
4"
3854,타마린드,베트남음식,"""비싼 만큼 가치있어요""","이 키워드를 선택한 인원
3"
3855,타마린드,베트남음식,"""건강한 맛이에요""","이 키워드를 선택한 인원
2"
3856,타마린드,베트남음식,"""좌석이 편해요""","이 키워드를 선택한 인원
1"
3857,중앙갈치식당,"해물,생선요리","""음식이 맛있어요""","이 키워드를 선택한 인원
2453"
3858,중앙갈치식당,"해물,생선요리","""양이 많아요""","이 키워드를 선택한 인원
730"
3859,중앙갈치식당,"해물,생선요리","""가성비가 좋아요""","이 키워드를 선택한 인원
719"
3860,중앙갈치식당,"해물,생선요리","""친절해요""","이 키워드를 선택한 인원
554"
3861,중앙갈치식당,"해물,생선요리","""재료가 신선해요""","이 키워드를 선택한 인원
423"
3862,중앙갈치식당,"해물,생선요리","""특별한 메뉴가 있어요""","이 키워드를 선택한 인원
337"
3863,중앙갈치식당,"해물,생선요리","""혼밥하기 좋아요""","이 키워드를 선택한 인원
281"
3864,중앙갈치식당,"해물,생선요리","""매장이 넓어요""","이 키워드를 선택한 인원
69"
3865,중앙갈치식당,"해물,생선요리","""매장이 청결해요""","이 키워드를 선택한 인원
40"
3866,중앙갈치식당,"해물,생선요리","""특별한 날 가기 좋아요""","이 키워드를 선택한 인원
39"
3877,중앙갈치식당,"해물,생선요리","""음식이 빨리 나와요""","이 키워드를 선택한 인원
31"
3878,중앙갈치식당,"해물,생선요리","""단체모임 하기 좋아요""","이 키워드를 선택한 인원
28"
3879,중앙갈치식당,"해물,생선요리","""뷰가 좋아요""","이 키워드를 선택한 인원
22"
3880,중앙갈치식당,"해물,생선요리","""인테리어가 멋져요""","이 키워드를 선택한 인원
16"
3881,중앙갈치식당,"해물,생선요리","""화장실이 깨끗해요""","이 키워드를 선택한 인원
16"
3897,중앙갈치식당,"해물,생선요리","""반찬이 잘 나와요""","이 키워드를 선택한 인원
15"
3898,중앙갈치식당,"해물,생선요리","""메뉴 구성이 알차요""","이 키워드를 선택한 인원
14"
3899,중앙갈치식당,"해물,생선요리","""주차하기 편해요""","이 키워드를 선택한 인원
12"
3900,중앙갈치식당,"해물,생선요리","""건강한 맛이에요""","이 키워드를 선택한 인원
8"
3901,중앙갈치식당,"해물,생선요리","""잡내가 적어요""","이 키워드를 선택한 인원
3"
3922,중앙갈치식당,"해물,생선요리","""직접 잘 구워줘요""","이 키워드를 선택한 인원
3"
3923,중앙갈치식당,"해물,생선요리","""아늑해요""","이 키워드를 선택한 인원
2"
3924,중앙갈치식당,"해물,생선요리","""대화하기 좋아요""","이 키워드를 선택한 인원
2"
3925,중앙갈치식당,"해물,생선요리","""혼술하기 좋아요""","이 키워드를 선택한 인원
1"
3926,중앙갈치식당,"해물,생선요리","""비싼 만큼 가치있어요""","이 키워드를 선택한 인원
1"
3927,홍어명가,"해물,생선요리","""음식이 맛있어요""","이 키워드를 선택한 인원
8"
3928,홍어명가,"해물,생선요리","""가성비가 좋아요""","이 키워드를 선택한 인원
5"
3929,홍어명가,"해물,생선요리","""친절해요""","이 키워드를 선택한 인원
4"
3930,홍어명가,"해물,생선요리","""재료가 신선해요""","이 키워드를 선택한 인원
2"
3931,홍어명가,"해물,생선요리","""양이 많아요""","이 키워드를 선택한 인원
2"
3932,홍어명가,"해물,생선요리","""매장이 넓어요""","이 키워드를 선택한 인원
2"
3933,홍어명가,"해물,생선요리","""매장이 청결해요""","이 키워드를 선택한 인원
2"
3934,홍어명가,"해물,생선요리","""화장실이 깨끗해요""","이 키워드를 선택한 인원
2"
3935,홍어명가,"해물,생선요리","""혼밥하기 좋아요""","이 키워드를 선택한 인원
1"
3936,홍어명가,"해물,생선요리","""특별한 메뉴가 있어요""","이 키워드를 선택한 인원
1"
3947,홍어명가,"해물,생선요리","""단체모임 하기 좋아요""","이 키워드를 선택한 인원
1"
3948,마포유가궁중족발,"족발,보쌈","""음식이 맛있어요""","이 키워드를 선택한 인원
88"
3949,마포유가궁중족발,"족발,보쌈","""양이 많아요""","이 키워드를 선택한 인원
52"
3950,마포유가궁중족발,"족발,보쌈","""가성비가 좋아요""","이 키워드를 선택한 인원
51"
3951,마포유가궁중족발,"족발,보쌈","""친절해요""","이 키워드를 선택한 인원
44"
3952,마포유가궁중족발,"족발,보쌈","""매장이 넓어요""","이 키워드를 선택한 인원
25"
3953,마포유가궁중족발,"족발,보쌈","""단체모임 하기 좋아요""","이 키워드를 선택한 인원
23"
3954,마포유가궁중족발,"족발,보쌈","""특별한 메뉴가 있어요""","이 키워드를 선택한 인원
18"
3955,마포유가궁중족발,"족발,보쌈","""재료가 신선해요""","이 키워드를 선택한 인원
15"
3956,마포유가궁중족발,"족발,보쌈","""혼밥하기 좋아요""","이 키워드를 선택한 인원
8"
3957,마포유가궁중족발,"족발,보쌈","""주차하기 편해요""","이 키워드를 선택한 인원
5"
3968,마포유가궁중족발,"족발,보쌈","""잡내가 적어요""","이 키워드를 선택한 인원
3"
3969,마포유가궁중족발,"족발,보쌈","""매장이 청결해요""","이 키워드를 선택한 인원
3"
3970,마포유가궁중족발,"족발,보쌈","""인테리어가 멋져요""","이 키워드를 선택한 인원
2"
3971,마포유가궁중족발,"족발,보쌈","""고기 질이 좋아요""","이 키워드를 선택한 인원
2"
