Attraction,Good_Point,Selected_People,Category_Map
롯데백화점 본점 에비뉴엘,컨셉이 독특해요,2,활동 및 즐길거리
롯데백화점 본점 에비뉴엘,포장이 정성스러워요,2,서비스
롯데백화점 본점 에비뉴엘,사진이 잘 나와요,2,경관 및 사진
롯데백화점 본점 에비뉴엘,A/S가 세심해요,1,서비스
롯데백화점 본점 에비뉴엘,아기자기해요,1,경관 및 사진
롯데백화점 본점 에비뉴엘,독특한 디자인이 많아요,1,경관 및 사진
롯데백화점 본점 에비뉴엘,설명이 자세해요,1,서비스
롯데백화점 본점 에비뉴엘,예쁜 소품이 많아요,1,경관 및 사진
롯데백화점 본점 에비뉴엘,추천을 잘해줘요,1,서비스
고려대학교서울캠퍼스아이스링크,안전하게 관리해요,21,서비스
고려대학교서울캠퍼스아이스링크,친절해요,17,서비스
고려대학교서울캠퍼스아이스링크,강습 받기 좋아요,16,활동 및 즐길거리
고려대학교서울캠퍼스아이스링크,주차하기 편해요,16,시설 및 편의성
고려대학교서울캠퍼스아이스링크,편의시설이 잘 되어있어요,14,시설 및 편의성
고려대학교서울캠퍼스아이스링크,가격이 합리적이에요,10,가격 및 가치
고려대학교서울캠퍼스아이스링크,휴게공간이 잘 되어있어요,10,시설 및 편의성
고려대학교서울캠퍼스아이스링크,대여장비 상태가 좋아요,9,시설 및 편의성
고려대학교서울캠퍼스아이스링크,규모가 커요,4,시설 및 편의성
고려대학교서울캠퍼스아이스링크,예약이 편리해요,3,서비스
국립중앙박물관 어린이박물관,유익해요,448,서비스
국립중앙박물관 어린이박물관,주차하기 편해요,428,시설 및 편의성
국립중앙박물관 어린이박물관,전시 구성이 알차요,381,시설 및 편의성
국립중앙박물관 어린이박물관,전시 테마가 재밌어요,251,활동 및 즐길거리
국립중앙박물관 어린이박물관,아이와 가기 좋아요,248,활동 및 즐길거리
국립중앙박물관 어린이박물관,공간이 넓어요,241,시설 및 편의성
국립중앙박물관 어린이박물관,체험 프로그램이 다양해요,159,활동 및 즐길거리
국립중앙박물관 어린이박물관,설명이 잘 되어있어요,156,서비스
국립중앙박물관 어린이박물관,가격이 합리적이에요,132,가격 및 가치
국립중앙박물관 어린이박물관,사진이 잘 나와요,69,경관 및 사진
국립중앙박물관 어린이박물관,뷰가 좋아요,3,경관 및 사진
국립중앙박물관 어린이박물관,화장실이 깨끗해요,2,시설 및 편의성
국립중앙박물관 어린이박물관,컨셉이 독특해요,1,활동 및 즐길거리
수도박물관,유익해요,5,서비스
수도박물관,전시 테마가 재밌어요,3,활동 및 즐길거리
수도박물관,설명이 잘 되어있어요,2,서비스
수도박물관,전시 구성이 알차요,1,시설 및 편의성
수도박물관,사진이 잘 나와요,1,경관 및 사진
수도박물관,체험 프로그램이 다양해요,1,활동 및 즐길거리
수도박물관,공간이 넓어요,1,시설 및 편의성
북악산,뷰가 좋아요,29,경관 및 사진
북악산,사진이 잘 나와요,13,경관 및 사진
북악산,붐비지 않아요,11,기타
북악산,경관이 독특해요,9,경관 및 사진
북악산,볼거리가 많아요,6,활동 및 즐길거리
북악산,대중교통이 편해요,5,시설 및 편의성
북악산,관리가 잘 되어있어요,3,시설 및 편의성
북악산,근처에 갈 곳이 많아요,3,시설 및 편의성
북악산,코스가 길어요,2,기타
북악산,방문객이 많아요,2,시설 및 편의성
북악산,산책로가 잘 되어있어요,2,활동 및 즐길거리
북악산,조용히 쉬기 좋아요,1,시설 및 편의성
북악산,화장실이 깨끗해요,1,시설 및 편의성
창경궁 홍화문,사진이 잘 나와요,56,경관 및 사진
창경궁 홍화문,볼거리가 많아요,40,활동 및 즐길거리
창경궁 홍화문,산책로가 잘 되어있어요,23,활동 및 즐길거리
창경궁 홍화문,붐비지 않아요,16,기타
창경궁 홍화문,관리가 잘 되어있어요,13,시설 및 편의성
창경궁 홍화문,가격이 합리적이에요,11,가격 및 가치
창경궁 홍화문,체험 프로그램이 다양해요,6,활동 및 즐길거리
창경궁 홍화문,설명이 잘 되어있어요,4,서비스
창경궁 홍화문,아이와 가기 좋아요,4,활동 및 즐길거리
창경궁 홍화문,뷰가 좋아요,3,경관 및 사진
창경궁 홍화문,방문객이 많아요,1,시설 및 편의성
창경궁 홍화문,편의시설이 잘 되어있어요,1,시설 및 편의성
창경궁 홍화문,근처에 갈 곳이 많아요,1,시설 및 편의성
창경궁 홍화문,주차하기 편해요,1,시설 및 편의성
창경궁 홍화문,대중교통이 편해요,1,시설 및 편의성
금강제화 명동본점,품질이 좋아요,53,가격 및 가치
금강제화 명동본점,친절해요,49,서비스
금강제화 명동본점,매장이 넓어요,32,쇼핑 관련
금강제화 명동본점,종류가 다양해요,25,쇼핑 관련
금강제화 명동본점,A/S가 세심해요,16,서비스
금강제화 명동본점,스타일 추천을 잘해줘요,15,서비스
금강제화 명동본점,독특한 디자인이 많아요,11,경관 및 사진
금강제화 명동본점,분위기가 편안해요,10,시설 및 편의성
금강제화 명동본점,가성비가 좋아요,8,가격 및 가치
금강제화 명동본점,주차하기 편해요,3,시설 및 편의성
금강제화 명동본점,맞춤 제작을 잘해요,1,쇼핑 관련
금강제화 명동본점,시설이 깔끔해요,1,시설 및 편의성
금강제화 명동본점,사이즈가 다양해요,1,쇼핑 관련
구로공단 노동자생활체험관,전시 테마가 재밌어요,9,활동 및 즐길거리
구로공단 노동자생활체험관,전시 구성이 알차요,9,시설 및 편의성
구로공단 노동자생활체험관,설명이 잘 되어있어요,8,서비스
구로공단 노동자생활체험관,유익해요,8,서비스
구로공단 노동자생활체험관,체험 프로그램이 다양해요,6,활동 및 즐길거리
구로공단 노동자생활체험관,가격이 합리적이에요,3,가격 및 가치
구로공단 노동자생활체험관,사진이 잘 나와요,2,경관 및 사진
구로공단 노동자생활체험관,아이와 가기 좋아요,1,활동 및 즐길거리
구로공단 노동자생활체험관,주차하기 편해요,1,시설 및 편의성
한국은행 화폐박물관,유익해요,26,서비스
한국은행 화폐박물관,가격이 합리적이에요,6,가격 및 가치
한국은행 화폐박물관,전시 구성이 알차요,4,시설 및 편의성
한국은행 화폐박물관,체험 프로그램이 다양해요,4,활동 및 즐길거리
한국은행 화폐박물관,설명이 잘 되어있어요,3,서비스
한국은행 화폐박물관,아이와 가기 좋아요,3,활동 및 즐길거리
한국은행 화폐박물관,전시 테마가 재밌어요,1,활동 및 즐길거리
관악산 호수공원,뷰가 좋아요,18,경관 및 사진
관악산 호수공원,산책로가 잘 되어있어요,11,활동 및 즐길거리
관악산 호수공원,관리가 잘 되어있어요,9,시설 및 편의성
관악산 호수공원,방문객이 많아요,5,시설 및 편의성
관악산 호수공원,사진이 잘 나와요,4,경관 및 사진
관악산 호수공원,편의시설이 잘 되어있어요,3,시설 및 편의성
관악산 호수공원,자연 경관이 좋아요,3,경관 및 사진
관악산 호수공원,붐비지 않아요,3,기타
관악산 호수공원,볼거리가 많아요,2,활동 및 즐길거리
관악산 호수공원,반려동물과 가기 좋아요,1,시설 및 편의성
관악산 호수공원,가격이 합리적이에요,1,가격 및 가치
스토리지북앤필름,독특한 책이 많아요,109,쇼핑 관련
스토리지북앤필름,책 종류가 다양해요,94,쇼핑 관련
스토리지북앤필름,시설이 깔끔해요,46,시설 및 편의성
스토리지북앤필름,카페 같은 분위기에요,23,경관 및 사진
스토리지북앤필름,신간이 빨리 들어와요,17,쇼핑 관련
스토리지북앤필름,책 읽기 쾌적해요,16,시설 및 편의성
스토리지북앤필름,아늑해요,15,경관 및 사진
스토리지북앤필름,원하는 책을 찾기 쉬워요,13,시설 및 편의성
스토리지북앤필름,베스트셀러가 많아요,11,쇼핑 관련
스토리지북앤필름,인테리어가 멋져요,6,경관 및 사진
스토리지북앤필름,컨셉이 독특해요,5,활동 및 즐길거리
스토리지북앤필름,매장이 넓어요,1,쇼핑 관련
고투몰,가성비가 좋아요,259,가격 및 가치
고투몰,종류가 다양해요,130,쇼핑 관련
고투몰,친절해요,99,서비스
고투몰,품질이 좋아요,36,가격 및 가치
고투몰,분위기가 편안해요,32,시설 및 편의성
고투몰,특색 있는 제품이 많아요,32,쇼핑 관련
고투몰,시설이 깔끔해요,22,시설 및 편의성
고투몰,매장이 넓어요,13,쇼핑 관련
고투몰,비싼 만큼 가치있어요,9,가격 및 가치
고투몰,트렌디해요,3,경관 및 사진
고투몰,주차하기 편해요,2,시설 및 편의성
고투몰,아기자기해요,1,경관 및 사진
고투몰,인테리어가 멋져요,1,경관 및 사진
고투몰,사진이 잘 나와요,1,경관 및 사진
광운대학교 아이스링크,안전하게 관리해요,71,서비스
광운대학교 아이스링크,강습 받기 좋아요,44,활동 및 즐길거리
광운대학교 아이스링크,대여장비 상태가 좋아요,44,시설 및 편의성
광운대학교 아이스링크,가격이 합리적이에요,42,가격 및 가치
광운대학교 아이스링크,규모가 커요,36,시설 및 편의성
광운대학교 아이스링크,친절해요,32,서비스
광운대학교 아이스링크,휴게공간이 잘 되어있어요,27,시설 및 편의성
광운대학교 아이스링크,주차하기 편해요,25,시설 및 편의성
광운대학교 아이스링크,편의시설이 잘 되어있어요,24,시설 및 편의성
광운대학교 아이스링크,예약이 편리해요,4,서비스
배재학당역사박물관,전시 구성이 알차요,11,시설 및 편의성
배재학당역사박물관,유익해요,11,서비스
배재학당역사박물관,설명이 잘 되어있어요,8,서비스
배재학당역사박물관,사진이 잘 나와요,3,경관 및 사진
배재학당역사박물관,전시 테마가 재밌어요,2,활동 및 즐길거리
배재학당역사박물관,아이와 가기 좋아요,1,활동 및 즐길거리
배재학당역사박물관,주차하기 편해요,1,시설 및 편의성
배재학당역사박물관,가격이 합리적이에요,1,가격 및 가치
배재학당역사박물관,체험 프로그램이 다양해요,1,활동 및 즐길거리
배재학당역사박물관,공간이 넓어요,1,시설 및 편의성
배재학당역사박물관,화장실이 깨끗해요,1,시설 및 편의성
배재학당역사박물관,뷰가 좋아요,1,경관 및 사진
마장 축산물시장,친절해요,30,서비스
마장 축산물시장,볼거리가 많아요,27,활동 및 즐길거리
마장 축산물시장,먹거리가 풍부해요,16,활동 및 즐길거리
마장 축산물시장,주차하기 편해요,12,시설 및 편의성
마장 축산물시장,트렌디해요,9,경관 및 사진
마장 축산물시장,야시장이 잘 되어있어요,8,활동 및 즐길거리
마장 축산물시장,시설이 깔끔해요,6,시설 및 편의성
마장 축산물시장,특색 있는 제품이 많아요,6,쇼핑 관련
마장 축산물시장,품질이 좋아요,5,가격 및 가치
마장 축산물시장,컨셉이 독특해요,3,활동 및 즐길거리
마장 축산물시장,편의시설이 잘 되어있어요,3,시설 및 편의성
마장 축산물시장,가성비가 좋아요,3,가격 및 가치
마장 축산물시장,방문객이 많아요,2,시설 및 편의성
마장 축산물시장,매장이 넓어요,2,쇼핑 관련
마장 축산물시장,종류가 다양해요,2,쇼핑 관련
마장 축산물시장,규모가 커요,1,시설 및 편의성
서울 살곶이 다리,사진이 잘 나와요,5,경관 및 사진
서울 살곶이 다리,산책로가 잘 되어있어요,4,활동 및 즐길거리
서울 살곶이 다리,경관이 독특해요,2,경관 및 사진
서울 살곶이 다리,붐비지 않아요,2,기타
서울 살곶이 다리,뷰가 좋아요,2,경관 및 사진
서울 살곶이 다리,볼거리가 많아요,1,활동 및 즐길거리
서울 살곶이 다리,설명이 잘 되어있어요,1,서비스
서울 살곶이 다리,관리가 잘 되어있어요,1,시설 및 편의성
서울 살곶이 다리,아이와 가기 좋아요,1,활동 및 즐길거리
서울 살곶이 다리,야경이 멋져요,1,경관 및 사진
서울 살곶이 다리,반려동물과 가기 좋아요,1,시설 및 편의성
서울 살곶이 다리,대중교통이 편해요,1,시설 및 편의성
우표박물관,유익해요,471,서비스
우표박물관,아이와 가기 좋아요,331,활동 및 즐길거리
우표박물관,전시 구성이 알차요,287,시설 및 편의성
우표박물관,체험 프로그램이 다양해요,242,활동 및 즐길거리
우표박물관,전시 테마가 재밌어요,220,활동 및 즐길거리
우표박물관,설명이 잘 되어있어요,201,서비스
우표박물관,가격이 합리적이에요,109,가격 및 가치
우표박물관,사진이 잘 나와요,37,경관 및 사진
우표박물관,공간이 넓어요,37,시설 및 편의성
우표박물관,주차하기 편해요,8,시설 및 편의성
우표박물관,화장실이 깨끗해요,8,시설 및 편의성
우표박물관,컨셉이 독특해요,7,활동 및 즐길거리
