video_title,video_view_count,author,comment_date,comment,reply_author,reply_date,reply_comment
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-uw9ju1jh1r,2024-05-11T01:35:57Z,뒷북좀치지말고 이런 사태나기전에 미리 좀 점검하고 챙기자,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@ttkk9040,2024-05-11T05:24:53Z,어짜피 나오게 된다면... 돈 많이 받아서 나오고.. 한국도 탈 출 준비해라... 다음 정권때 민주당은 일본기업 배상도 안하는데 전부 국유화 준비하고 이에는 이,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-lp2gf6qq3v,2024-05-11T08:42:33Z,소프트뱅크 50프로 판것도,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-nv9ov4cu6w,2024-05-11T03:44:55Z,먼노력을해  다 뺏기는데 ㅎㅎ,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-ke8zi3ij1o,2024-05-11T05:39:17Z,어차피 라인 잘 안쓰자나,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@donkim6791,2024-05-11T01:57:05Z,이게 얼마나 중요한 문제인지 모르는 윤정부. 이러다 보수층  표도 깍아 먹는다.,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-ib4pq5ns9u,2024-05-11T02:03:09Z,눈뜨고 코베인다는게 바로 이거네!  윤씨는.... 과연?!,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-sc1pp6hx2n,2024-05-11T02:25:15Z,높으신분이 알아서 하겠지,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@tingsu7135,2024-05-11T02:11:04Z,일본과는 수십년을 무역적자하고도<br>한국업체는,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-mg1ci9wb4l,2024-05-11T02:44:08Z,답은 하나뿐 미국으로 비싸게 넘겨라~~일본이 미국에겐 한국처럼 못하니.....)온전히 일본에겐 주지말길~,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@choboma-eul,2024-05-11T05:53:34Z,이야 개판이네? ㅋㅋㅋㅋ,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@zuglingwave,2024-05-11T02:19:00Z,기시다 하고 대작한다고 자랑하는 윤정부니까 알아서 잘 하시겠죠?,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@snoopy44061,2024-05-11T05:14:43Z,일본은 버티고 인도네시아 태국 말러이시아 베트남 시장은 지켜야한다,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-gw1rl7fl8y,2024-05-11T02:12:23Z,"50% 지분을  중국에 팔면 되겠네요,,,",,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-bp1ce9bu8s,2024-05-11T07:51:32Z,국민 재산을 지켜주지 못하는 정부 존재이유가 없다 정말 한심하네,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-tm8zi1bj8e,2024-05-11T20:55:14Z,만약 한국 정부에서 이번일로 아무것도 준비 안하거나 아무것도 안한다면 윤석열 정부는 퇴진 하는게 맞다고본다. 그자리에 있어서도 안될사람이며 다시는 저런사람이 최고 권력자 자리 않았더라도 바로 퇴진시킬수 있는 방법도 마련해야된다고 본다.,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@Kimver-ts4ck,2024-05-11T05:26:29Z,닛산 카롤로스 곤 사건처럼 되는군,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-le4up4vr9l,2024-05-11T01:54:19Z,지금까지 계속 적자였다가 이제 좀 수익나고 하려는데 이렇게 삼킨다? 대단한데...,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@davidkim1807,2024-05-11T02:33:49Z,라인 일본꺼라고 발광할땐 언제고 그리고 니들은 카톡말고 안쓰자나 이제와서 관심있는척,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@unsunghero6606,2024-05-11T06:49:52Z,윤석열 있을때<br>다 뽑아먹을랑갑다<br>뭘 또 얼마나 퍼줄까,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-wk1qi2dk3j,2024-05-11T08:08:57Z,윤정부는 일본에게 어디까지 뺏기는것을 당연하게 받아들일것인가...<br>그만 퍼줘라..,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-qi2jc1kv3f,2024-05-11T03:21:06Z,강도,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@Julia-jq9ee,2024-05-11T04:01:55Z,"윤 정부가 끝난 후 청문회 때 얼마나 나라 운영을 돌려 막기로 파산 직전 까지 몰고 갔는지, 일본에 주지 못해 미안해하며 우리 기업의 힘을 막고, 줄이려고 노력 했는지 .. 이제부터라도 자료를 모아야 합니다.<br>그 때가서 기억이 안납니다. 내 소관이 아니었습니다. 등등 말할 것인데… 증거와 영상 꼭 여러 군대에서 챙겨놔야 합니다.<br>검찰과 판사 쪽에서도 청문회가 열렸으면 합니다.",,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-xx4on8rw1u,2024-05-11T02:04:39Z,한국 싫은데 전투기 기술은  넘겨라. ㅋㅋ ㅋ,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@houb_-pc9ox,2024-05-11T02:23:02Z,"대만이나동남아에서 라인 쓰는것도 일본이미지로 쓰는거지, 카톡을 쓰는 나라가 있더냐? 일본이미지로 그간 꿀빤 조선인이 그럼 안되지 ㅎㅎㅎ",,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-zf1hw5gi4b,2024-05-11T01:58:25Z,국력쇠퇴 하고있다,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-tu3nz4gj4m,2024-05-11T01:46:09Z,경영권찬탈 = 민대표? 응?,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-zn7yz5vo7e,2024-05-11T02:08:36Z,"기업이 회사 운영 못해 뺏기는 건데 망하든 말든 경영을 잘해야지,<br>똑 같이 일본기업 한국에서 정보 유출 하면 뺏어 그러면 돼잖아",,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-qj7sl9iy5p,2024-05-11T01:58:27Z,손털고 나와라 돈이 많이 받고~~~~~~~~~~~~어차피 쫒겨나는 판세데,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@Teak8181,2024-05-11T01:45:24Z,네이버도 일본 주자,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@kulleelee2584,2024-05-11T07:41:09Z,석열아 뭐하니? 우린 소니 먹자. 몇년전 1억건 해킹.,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-vm6xu5ne1n,2024-05-11T08:08:02Z,도둑놈들,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@luckyblue2758,2024-05-11T06:06:29Z,절대 안변하는 민족이다. 정신 차리자. 케이팝도 엔터도 저것들은 같이 하자면서 뒷퉁슈 칠 준비한다는거 알아둬라. 윤석열은 한국을 일본에 넘기려고 대통령이 된듯,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-og7fj4xj4e,2024-05-11T01:31:43Z,노노제팬 역풍 노노한국 할 수 있잖아<br>관공서도 노노제팬 했는데. 이제 와서 한미일 공조?,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-mi3sn9be4x,2024-05-11T02:31:43Z,"윤석열 정부 이번 일본의 본심을 뿌리를 뽑아라 <br>단, 일본은 우리의 이웃이고 친중정책이 아닌 지금의 친일정책은 아주 잘하는 것 <br>다음 정권도 쭉~~~~~ 윤석열 정부 화이팅 입니다",,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-hy1co2yt1b,2024-05-11T01:55:08Z,나라를 팔아도 찍겠다는 국민이 40%다,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@seokhko2376,2024-05-11T23:16:05Z,윤통은 자리 걸어야지 그렇치 않으면 지지율이 더 떨어질지도!!,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-tf5gk8sm8v,2024-05-11T03:44:36Z,미국이 틱톡한테 하는거보고<br>그대로 따라하는구만.ㅋ<br>다시 노재팬 시작하자!,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@kim-li4zp,2024-05-11T01:54:58Z,일본이 점점 망해가는게 보이는 구나...ㅋ,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-zi5pc7wj3l,2024-05-11T05:53:16Z,윤석열 고맙쓰므니다 자 다음은 삼전과 독도도 가져 가겠으므니다,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@wto-tx6hp,2024-05-11T10:20:45Z,응 싫어. 한국은 미국의 개야. 개취급하는게 당연하지,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-js3xg5tm4c,2024-05-11T05:22:36Z,굥있을때 노젓는거냐,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@goodfeel8258,2024-05-11T01:50:25Z,아직도 일본에게 한국은 식민지라고 생각을 하는 거겠지. 그러니까 빼앗아도 된다고 생각하는 거지.,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@sukjin8603,2024-05-11T09:59:53Z,역시 우익의 나라ㅋ 국짐스럽다,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-dj5oc1nb5s,2024-05-11T02:07:20Z,윤정부 집권이후 나라혼이 통째로 사라진 것 같은 느낌. 나만의 기분일까???,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@because704,2024-05-11T08:06:42Z,대통령은 뭐하나요?,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-yl9ek9rr8x,2024-05-11T05:55:22Z,라인에 친일파가많아서 5대5까지 온거다 솔직히 자업자득인데 우린 저게어찌되던 지들이 알아서하는거다고 생각은한다 하지만 일본정부가 저리 끼어들었는데. 윤정부가 놀구있었음에 분개한다는거다,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-wf3sp6wo6s,2024-05-11T04:54:50Z,한미일 삼각공조 아님 문제앙때 지소미아 탈퇴함ㅜ 각자도생임,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@Kim-ow4jg,2024-05-11T02:28:54Z,머슴나라가 까라면 까야지 이게 국짐당 그림이잖아 ㅋㅋ2찍들 이럴줄 몰랐나,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-jb1bn5xz5v,2024-05-11T06:21:52Z,한국은 왕따 시작이네<br>이제 다 돌아가면서<br>쳐맞겠네,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@jmkim4110,2024-05-11T01:39:39Z,노력은 했지만 잘 안됐다 ㅡ 다음 기자회견 발표내용입니다,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-he5pr1sl6s,2024-05-11T03:32:22Z,지소미아 깨자,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@entropyzero1410,2024-05-11T03:12:54Z,스브스도 사실왜곡 오지네   <br>정보팔아먹는 회사를 반일로 감싸는거봐라<br>중국같았으면 더할걸,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@bw800517,2024-05-11T02:26:39Z,일본은 참 좋겠다.<br>윤석열이 라인줘서~<br>곧 독도도 주겠네?,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-ds9lh8lb3j,2024-05-11T01:45:33Z,그럼팔어 ㅋ 중국에,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@ygehun,2024-05-11T05:01:24Z,우리의 모국에게 모두 헌납하자<br>독도도 하루빨리 넘겨드리자<br>윤졸렬 반자이,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@lilac7427,2024-05-11T08:24:12Z,정부는 뭐하고있는거야 썅,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@Tardis_Dal,2024-05-11T05:15:52Z,꼬라지를 보니 일본에 도게자 박고 스미마셍 고맨나사이 하면서 라인 넘겨주라고 네이버 압박할듯,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@smkim75,2024-05-11T03:53:26Z,"영상보다보니 결론이 도출되네. <br>성평등과 출산률은 반비례한다. 네트워크 사회는 끊임 없이 비교하고 소비하게 만든다. 집약적인 사회는 삶의 비용 장벽.. 집값을 크게 올린다.<br><br>예전에... 지금 중동국가들도... 남자는 나가서 일하고 여자는 집에서 살림하고 애낳고 키울때는 3~4씩 낳았다. 그게 당연했던거고. 남이랑 비교할 일도 없었고 소비도 있는대로 아껴쓰며 산다. 그럼 어떻게 되냐? 그냥그냥 현행 유지다.<br><br>자본가가 돈을 벌려면 성장률이 끊임없이 올라가야 한다. 재화가 동일한데 끝없이 성장하려면? 결국 사람을 더 짜내야 한다. 그래서 여자도 산업전선에 뛰어들도록 만들었지. 그럼 생산성 2배! 거기에 이용된게 성평등.<br><br>응팔보면 덕선이네 반지하방을 남편혼자 벌면서 탈출하는데 한 10년이 걸린다. 지금도 수도권 제외하면 남자혼자 공장다니며 벌면 10년내에 집 살 수 있다. 예나 지금이나 비슷하지만 비교하며 소비하고, 수도권이라는 갈 수없는 나라를 가고싶어하기 때문에 여자도 돈을 벌어야 하고. 이에 결혼시기 늦춰지고. 각종 불임과 딩크가 늘어나고. 출산률이 떨어지는거지.<br><br>딱 이얘기 같은데 말은 굉장히 돌려서 말씀하시네.",,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-wg2hy9sk6k,2024-05-11T06:07:31Z,윤석열 탄핵,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@Putputputgim,2024-05-11T02:02:20Z,야쿠자...,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-gs7lf3me5p,2024-05-11T06:35:11Z,네이버 탈퇴하고 카톡으로 또는 다음으로다 바꿔,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@Just_Kidd1ng,2024-05-11T02:14:30Z,윤석열 : 기시다형님 한잔해~ 그냥 함 질러~ 우린 걍 물러나 줄께~ 질러 질러~ 자~ 깐빠이~,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@qerfgh2703,2024-05-11T05:59:09Z,윤정권이라서 뺏길각이 보이는데😢,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@luda76077,2024-05-12T05:23:06Z,윤열이 좋아하겠내요,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-ef4sb4of9e,2024-05-11T05:15:53Z,일본꺼다주고<br>일본외 동남아건은<br>반드시 받아야한다<br>동남아건까지 다뺐기면<br>악의적인 찬탈이다<br>대한민국정부의 무능이<br>하늘을 찌른다,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-jh1qt7uy5x,2024-05-11T10:18:53Z,무정부 상태구만. 잘 하는 게 하나도 없네.,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@user-ox4yg1cn1f,2024-05-11T03:01:06Z,윤통이 만만하니까,,,
'한국 피땀' 쪽쪽 빨더니…일본 정부가 라인 삼키려는 진짜 이유 / SBS / 모아보는 뉴스,62961,@a01022997074,2024-05-11T07:29:34Z,디시와 윤추종자들은 국제 파트너이자 강한 이웃국가에 순응하는것이니 저들을 따르는 것은 국제적으로 현명한 이치라며 좋아라하겠지.,,,
