,Attraction,Category,type,Category_Map,Category_Map_v2,Good_Point,Selected_People,Participants
5947,낙원(메이필드호텔),음식,korean,시설 및 분위기,분위기,아늑해요,2.0,77
5948,낙원(메이필드호텔),음식,korean,가격 및 가치,가격과 가치,메뉴 구성이 알차요,2.0,77
5949,낙원(메이필드호텔),음식,korean,시설 및 분위기,시설 및 환경,야외 공간이 멋져요,2.0,77
5950,낙원(메이필드호텔),음식,korean,가격 및 가치,가격과 가치,비싼 만큼 가치있어요,2.0,77
5951,낙원(메이필드호텔),음식,korean,시설 및 분위기,분위기,혼밥하기 좋아요,1.0,77
5952,낙원(메이필드호텔),음식,korean,음식의 속성,음식의 맛과 질,양이 많아요,1.0,77
5953,미우미우참숯구이,음식,korean,음식의 속성,음식의 맛과 질,음식이 맛있어요,73.0,69
5954,미우미우참숯구이,음식,korean,서비스,서비스,친절해요,31.0,69
5955,미우미우참숯구이,음식,korean,음식의 속성,음식의 맛과 질,재료가 신선해요,26.0,69
5956,미우미우참숯구이,음식,korean,시설 및 분위기,특별한 목적,단체모임 하기 좋아요,18.0,69
5957,미우미우참숯구이,음식,korean,시설 및 분위기,청결도와 위생,매장이 청결해요,17.0,69
5958,미우미우참숯구이,음식,korean,가격 및 가치,가격과 가치,가성비가 좋아요,16.0,69
5959,미우미우참숯구이,음식,korean,음식의 속성,음식의 다양성,특별한 메뉴가 있어요,13.0,69
5960,미우미우참숯구이,음식,korean,시설 및 분위기,시설 및 환경,인테리어가 멋져요,11.0,69
5961,미우미우참숯구이,음식,korean,시설 및 분위기,시설 및 환경,주차하기 편해요,9.0,69
5962,미우미우참숯구이,음식,korean,시설 및 분위기,분위기,특별한 날 가기 좋아요,9.0,69
5963,미우미우참숯구이,음식,korean,음식의 속성,음식의 맛과 질,고기 질이 좋아요,7.0,69
5964,미우미우참숯구이,음식,korean,서비스,서비스,직접 잘 구워줘요,6.0,69
5965,미우미우참숯구이,음식,korean,시설 및 분위기,청결도와 위생,화장실이 깨끗해요,6.0,69
5966,미우미우참숯구이,음식,korean,시설 및 분위기,시설 및 환경,뷰가 좋아요,6.0,69
5967,미우미우참숯구이,음식,korean,시설 및 분위기,시설 및 환경,매장이 넓어요,5.0,69
5968,미우미우참숯구이,음식,korean,음식의 속성,음식의 맛과 질,양이 많아요,2.0,69
5969,미우미우참숯구이,음식,korean,시설 및 분위기,분위기,아늑해요,1.0,69
5970,미우미우참숯구이,음식,korean,시설 및 분위기,시설 및 환경,룸이 잘 되어있어요,1.0,69
5971,용금옥,음식,korean,음식의 속성,음식의 맛과 질,음식이 맛있어요,217.0,249
5972,용금옥,음식,korean,음식의 속성,음식의 다양성,특별한 메뉴가 있어요,70.0,249
5973,용금옥,음식,korean,서비스,서비스,친절해요,54.0,249
5974,용금옥,음식,korean,음식의 속성,음식의 맛과 질,재료가 신선해요,49.0,249
5975,용금옥,음식,korean,가격 및 가치,가격과 가치,가성비가 좋아요,37.0,249
5976,용금옥,음식,korean,음식의 속성,음식의 맛과 질,양이 많아요,30.0,249
5977,용금옥,음식,korean,시설 및 분위기,분위기,혼밥하기 좋아요,26.0,249
5978,용금옥,음식,korean,음식의 속성,음식의 맛과 질,건강한 맛이에요,8.0,249
5979,용금옥,음식,korean,시설 및 분위기,분위기,특별한 날 가기 좋아요,6.0,249
5980,용금옥,음식,korean,시설 및 분위기,청결도와 위생,매장이 청결해요,6.0,249
5981,용금옥,음식,korean,시설 및 분위기,시설 및 환경,인테리어가 멋져요,5.0,249
5982,용금옥,음식,korean,음식의 속성,음식의 다양성,반찬이 잘 나와요,5.0,249
5983,용금옥,음식,korean,시설 및 분위기,시설 및 환경,매장이 넓어요,4.0,249
5984,용금옥,음식,korean,시설 및 분위기,특별한 목적,단체모임 하기 좋아요,4.0,249
5985,용금옥,음식,korean,가격 및 가치,가격과 가치,비싼 만큼 가치있어요,2.0,249
5986,용금옥,음식,korean,시설 및 분위기,청결도와 위생,화장실이 깨끗해요,2.0,249
5987,용금옥,음식,korean,시설 및 분위기,시설 및 환경,뷰가 좋아요,2.0,249
5988,용금옥,음식,korean,시설 및 분위기,분위기,아늑해요,1.0,249
5989,용금옥,음식,korean,시설 및 분위기,분위기,혼술하기 좋아요,1.0,249
5990,용금옥,음식,korean,서비스,서비스,음식이 빨리 나와요,1.0,249
5991,용금옥,음식,korean,음식의 속성,음식의 맛과 질,잡내가 적어요,1.0,249
5992,용문집,음식,korean,음식의 속성,음식의 맛과 질,음식이 맛있어요,102.0,142
5993,용문집,음식,korean,서비스,서비스,친절해요,47.0,142
5994,용문집,음식,korean,시설 및 분위기,시설 및 환경,매장이 넓어요,36.0,142
5995,용문집,음식,korean,음식의 속성,음식의 맛과 질,재료가 신선해요,35.0,142
5996,용문집,음식,korean,음식의 속성,음식의 맛과 질,고기 질이 좋아요,35.0,142
5997,용문집,음식,korean,시설 및 분위기,특별한 목적,단체모임 하기 좋아요,23.0,142
5998,용문집,음식,korean,가격 및 가치,가격과 가치,가성비가 좋아요,17.0,142
5999,용문집,음식,korean,시설 및 분위기,청결도와 위생,매장이 청결해요,17.0,142
6000,용문집,음식,korean,음식의 속성,음식의 다양성,특별한 메뉴가 있어요,12.0,142
6001,용문집,음식,korean,음식의 속성,음식의 맛과 질,양이 많아요,11.0,142
6002,용문집,음식,korean,시설 및 분위기,분위기,특별한 날 가기 좋아요,9.0,142
6003,용문집,음식,korean,시설 및 분위기,시설 및 환경,주차하기 편해요,8.0,142
6004,용문집,음식,korean,서비스,서비스,직접 잘 구워줘요,5.0,142
6005,용문집,음식,korean,시설 및 분위기,시설 및 환경,인테리어가 멋져요,4.0,142
6006,용문집,음식,korean,시설 및 분위기,분위기,혼밥하기 좋아요,3.0,142
6007,용문집,음식,korean,음식의 속성,음식의 맛과 질,잡내가 적어요,3.0,142
6008,용문집,음식,korean,시설 및 분위기,청결도와 위생,화장실이 깨끗해요,3.0,142
6009,용문집,음식,korean,서비스,서비스,음식이 빨리 나와요,2.0,142
6010,용문집,음식,korean,시설 및 분위기,특별한 목적,아이와 가기 좋아요,2.0,142
6011,용문집,음식,korean,음식의 속성,음식의 다양성,반찬이 잘 나와요,2.0,142
6012,용문집,음식,korean,가격 및 가치,가격과 가치,비싼 만큼 가치있어요,1.0,142
6013,용문집,음식,korean,시설 및 분위기,시설 및 환경,뷰가 좋아요,1.0,142
6014,부산복집,음식,korean,음식의 속성,음식의 맛과 질,음식이 맛있어요,253.0,290
6015,부산복집,음식,korean,음식의 속성,음식의 맛과 질,재료가 신선해요,85.0,290
6016,부산복집,음식,korean,서비스,서비스,친절해요,74.0,290
6017,부산복집,음식,korean,음식의 속성,음식의 다양성,특별한 메뉴가 있어요,67.0,290
6018,부산복집,음식,korean,가격 및 가치,가격과 가치,가성비가 좋아요,40.0,290
6019,부산복집,음식,korean,음식의 속성,음식의 맛과 질,양이 많아요,36.0,290
6020,부산복집,음식,korean,시설 및 분위기,특별한 목적,단체모임 하기 좋아요,33.0,290
6021,부산복집,음식,korean,시설 및 분위기,시설 및 환경,매장이 넓어요,27.0,290
6022,부산복집,음식,korean,시설 및 분위기,청결도와 위생,매장이 청결해요,8.0,290
6023,부산복집,음식,korean,시설 및 분위기,분위기,특별한 날 가기 좋아요,6.0,290
6024,부산복집,음식,korean,시설 및 분위기,분위기,혼밥하기 좋아요,5.0,290
6025,부산복집,음식,korean,서비스,서비스,음식이 빨리 나와요,3.0,290
6026,부산복집,음식,korean,시설 및 분위기,시설 및 환경,인테리어가 멋져요,2.0,290
6027,부산복집,음식,korean,음식의 속성,음식의 맛과 질,건강한 맛이에요,2.0,290
6028,부산복집,음식,korean,시설 및 분위기,청결도와 위생,화장실이 깨끗해요,2.0,290
6029,부산복집,음식,korean,음식의 속성,음식의 맛과 질,잡내가 적어요,1.0,290
6030,부산복집,음식,korean,음식의 속성,음식의 맛과 질,고기 질이 좋아요,1.0,290
6031,부산복집,음식,korean,음식의 속성,음식의 맛과 질,향신료가 강하지 않아요,1.0,290
6032,부산복집,음식,korean,시설 및 분위기,시설 및 환경,뷰가 좋아요,1.0,290
6033,그릭조이,음식,west,음식의 속성,음식의 맛과 질,음식이 맛있어요,81.0,92
6034,그릭조이,음식,west,음식의 속성,음식의 다양성,특별한 메뉴가 있어요,69.0,92
6035,그릭조이,음식,west,서비스,서비스,친절해요,42.0,92
6036,그릭조이,음식,west,음식의 속성,음식의 맛과 질,재료가 신선해요,32.0,92
6037,그릭조이,음식,west,가격 및 가치,가격과 가치,가성비가 좋아요,20.0,92
6038,그릭조이,음식,west,시설 및 분위기,분위기,혼밥하기 좋아요,11.0,92
6039,그릭조이,음식,west,시설 및 분위기,시설 및 환경,인테리어가 멋져요,11.0,92
6040,그릭조이,음식,west,시설 및 분위기,분위기,특별한 날 가기 좋아요,11.0,92
6041,그릭조이,음식,west,음식의 속성,음식의 맛과 질,양이 많아요,9.0,92
6042,그릭조이,음식,west,시설 및 분위기,특별한 목적,단체모임 하기 좋아요,6.0,92
6043,그릭조이,음식,west,음식의 속성,음식의 맛과 질,건강한 맛이에요,5.0,92
6044,그릭조이,음식,west,시설 및 분위기,시설 및 환경,매장이 넓어요,3.0,92
6045,그릭조이,음식,west,시설 및 분위기,청결도와 위생,매장이 청결해요,3.0,92
6046,그릭조이,음식,west,시설 및 분위기,분위기,대화하기 좋아요,2.0,92
6047,그릭조이,음식,west,시설 및 분위기,청결도와 위생,화장실이 깨끗해요,2.0,92
6048,그릭조이,음식,west,시설 및 분위기,분위기,차분한 분위기에요,1.0,92
6049,그릭조이,음식,west,시설 및 분위기,분위기,아늑해요,1.0,92
6050,그릭조이,음식,west,음식의 속성,음식의 맛과 질,현지 맛에 가까워요,1.0,92
6051,그릭조이,음식,west,음식의 속성,음식의 맛과 질,고기 질이 좋아요,1.0,92
6052,그릭조이,음식,west,가격 및 가치,가격과 가치,비싼 만큼 가치있어요,1.0,92
6053,그릭조이,음식,west,서비스,서비스,직접 잘 구워줘요,1.0,92
6054,바바인디아 강남역점,음식,etc,음식의 속성,음식의 맛과 질,음식이 맛있어요,245.0,319
6055,바바인디아 강남역점,음식,etc,시설 및 분위기,시설 및 환경,매장이 넓어요,105.0,319
6056,바바인디아 강남역점,음식,etc,시설 및 분위기,시설 및 환경,인테리어가 멋져요,87.0,319
6057,바바인디아 강남역점,음식,etc,서비스,서비스,친절해요,81.0,319
6058,바바인디아 강남역점,음식,etc,음식의 속성,음식의 맛과 질,양이 많아요,80.0,319
6059,바바인디아 강남역점,음식,etc,음식의 속성,음식의 맛과 질,재료가 신선해요,52.0,319
6060,바바인디아 강남역점,음식,etc,시설 및 분위기,청결도와 위생,매장이 청결해요,44.0,319
6061,바바인디아 강남역점,음식,etc,시설 및 분위기,특별한 목적,단체모임 하기 좋아요,41.0,319
6062,바바인디아 강남역점,음식,etc,음식의 속성,음식의 다양성,특별한 메뉴가 있어요,40.0,319
6063,바바인디아 강남역점,음식,etc,음식의 속성,음식의 맛과 질,현지 맛에 가까워요,36.0,319
6064,바바인디아 강남역점,음식,etc,가격 및 가치,가격과 가치,가성비가 좋아요,31.0,319
6065,바바인디아 강남역점,음식,etc,시설 및 분위기,분위기,특별한 날 가기 좋아요,30.0,319
6066,바바인디아 강남역점,음식,etc,시설 및 분위기,시설 및 환경,주차하기 편해요,13.0,319
6067,바바인디아 강남역점,음식,etc,가격 및 가치,가격과 가치,메뉴 구성이 알차요,8.0,319
6068,바바인디아 강남역점,음식,etc,시설 및 분위기,시설 및 환경,뷰가 좋아요,7.0,319
6069,바바인디아 강남역점,음식,etc,시설 및 분위기,분위기,차분한 분위기에요,6.0,319
6070,바바인디아 강남역점,음식,etc,음식의 속성,음식의 맛과 질,향신료가 강하지 않아요,6.0,319
6071,바바인디아 강남역점,음식,etc,시설 및 분위기,분위기,혼밥하기 좋아요,5.0,319
6072,바바인디아 강남역점,음식,etc,가격 및 가치,가격과 가치,코스요리가 알차요,3.0,319
6073,바바인디아 강남역점,음식,etc,서비스,서비스,음식이 빨리 나와요,3.0,319
6074,바바인디아 강남역점,음식,etc,시설 및 분위기,청결도와 위생,화장실이 깨끗해요,3.0,319
6075,바바인디아 강남역점,음식,etc,시설 및 분위기,분위기,아늑해요,2.0,319
6076,바바인디아 강남역점,음식,etc,시설 및 분위기,분위기,컨셉이 독특해요,1.0,319
6077,바바인디아 강남역점,음식,etc,가격 및 가치,가격과 가치,비싼 만큼 가치있어요,1.0,319
6078,바바인디아 강남역점,음식,etc,음식의 속성,음식의 맛과 질,건강한 맛이에요,1.0,319
6079,서울리즘,음식,cafe,시설 및 분위기,시설 및 환경,인테리어가 멋져요,125.0,306
6080,서울리즘,음식,cafe,시설 및 분위기,시설 및 환경,뷰가 좋아요,101.0,306
6081,서울리즘,음식,cafe,음식의 속성,음식의 맛과 질,음식이 맛있어요,71.0,306
6082,서울리즘,음식,cafe,서비스,서비스,친절해요,67.0,306
6083,서울리즘,음식,cafe,시설 및 분위기,시설 및 환경,매장이 넓어요,54.0,306
6084,서울리즘,음식,cafe,시설 및 분위기,분위기,특별한 날 가기 좋아요,54.0,306
6085,서울리즘,음식,cafe,시설 및 분위기,청결도와 위생,매장이 청결해요,45.0,306
6086,서울리즘,음식,cafe,음식의 속성,음식의 다양성,특별한 메뉴가 있어요,43.0,306
6087,서울리즘,음식,cafe,시설 및 분위기,분위기,대화하기 좋아요,38.0,306
6088,서울리즘,음식,cafe,시설 및 분위기,분위기,오래 머무르기 좋아요,25.0,306
6089,서울리즘,음식,cafe,시설 및 분위기,분위기,음악이 좋아요,17.0,306
6090,서울리즘,음식,cafe,음식의 속성,음식의 다양성,술이 다양해요,16.0,306
6091,서울리즘,음식,cafe,음식의 속성,음식의 맛과 질,재료가 신선해요,13.0,306
6092,서울리즘,음식,cafe,시설 및 분위기,특별한 목적,단체모임 하기 좋아요,11.0,306
6093,서울리즘,음식,cafe,시설 및 분위기,시설 및 환경,주차하기 편해요,8.0,306
6094,서울리즘,음식,cafe,가격 및 가치,가격과 가치,가성비가 좋아요,8.0,306
6095,서울리즘,음식,cafe,시설 및 분위기,청결도와 위생,화장실이 깨끗해요,8.0,306
6096,서울리즘,음식,cafe,시설 및 분위기,분위기,혼술하기 좋아요,7.0,306
6097,서울리즘,음식,cafe,음식의 속성,음식의 맛과 질,양이 많아요,3.0,306
6098,서울리즘,음식,cafe,음식의 속성,음식의 맛과 질,기본 안주가 좋아요,3.0,306
